Dataset:              Benthic Species Abundance Data
File Name:            va91_3_2.txt
Date Created:         03/10/96
# Variables:          7
# Header Records:     17
# Data Records:       3342
Missing Value Symbol: .

Variables:    STA_NAME     Station name
              DATE         Sample collection date (YYMMDD)
              LATIN NAME   Scientific (Latin) name
              #GRABS       Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SDABN        Std. dev. of mean abundance

STA_NAME   DATE LATIN NAME                       #GRABS  T_ABN    M_ABN  SDABN
VA91-328 910822 LISTRIELLA BARNARDI                   3     10     3.33   2.08
VA91-328 910822 MACOMA TENTA                          3      1     0.33   0.58
VA91-328 910822 MACROCLYMENE ZONALIS                  3      1     0.33   0.58
VA91-328 910822 MALDANIDAE                            3      1     0.33   0.58
VA91-328 910822 MEDIOMASTUS AMBISETA                  3      2     0.67   0.58
VA91-328 910822 MELINNA MACULATA                      3     12     4.00   1.00
VA91-328 910822 NEMERTINEA                            3      2     0.67   1.15
VA91-328 910822 NOTOMASTUS SP. A EWING                3     52    17.33   4.04
VA91-328 910822 ODOSTOMIA SPP.                        3      2     0.67   1.15
VA91-328 910822 OGYRIDES ALPHAEROSTRIS                3      1     0.33   0.58
VA91-328 910822 OLIGOCHAETA                           3      6     2.00   1.73
VA91-328 910822 PARAPRIONOSPIO PINNATA                3     19     6.33   2.52
VA91-328 910822 PODARKEOPSIS LEVIFUSCINA              3      2     0.67   1.15
VA91-328 910822 POLYDORA CORNUTA                      3      6     2.00   2.65
VA91-328 910822 SCOLETOMA TENUIS                      3      6     2.00   1.00
VA91-328 910822 SPIOCHAETOPTERUS COSTARUM             3      1     0.33   0.58
VA91-328 910822 STREBLOSPIO BENEDICTI                 3      2     0.67   1.15
VA91-328 910822 TAGELUS DIVISUS                       3      8     2.67   2.31
VA91-328 910822 TURBONILLA INTERRUPTA                 3     58    19.33  13.58
VA91-330 910817 LEPTOCHEIRUS PLUMULOSUS               3      1     0.33   0.58
VA91-330 910817 MACOMA MITCHELLI                      3      1     0.33   0.58
VA91-330 910817 MULINIA LATERALIS                     3      1     0.33   0.58
VA91-330 910817 PARAHESIONE LUTEOLA                   3      1     0.33   0.58
VA91-330 910817 STREBLOSPIO BENEDICTI                 3     39    13.00   8.89
VA91-330 910817 TELLINA AGILIS                        3      1     0.33   0.58
VA91-333 910722 AULODRILUS LIMNOBIUS                  3      2     0.67   0.58
VA91-333 910722 AXARUS                                3     24     8.00  12.17
VA91-333 910722 BRANCHIURA SOWERBYI                   3     25     8.33   6.35
VA91-333 910722 CHAETOGASTER                          3      3     1.00   1.73
VA91-333 910722 CHIRONOMIDAE                          3      1     0.33   0.58
VA91-333 910722 CHIRONOMUS SPP.                       3     26     8.67   6.43
VA91-333 910722 COELOTANYPUS SPP.                     3     21     7.00   3.46
VA91-333 910722 CORBICULA FLUMINEA                    3    177    59.00  13.00
VA91-333 910722 CRYPTOCHIRONOMUS FULVUS               3      2     0.67   1.15
VA91-333 910722 CYATHURA POLITA                       3     51    17.00  16.00
VA91-333 910722 Caenis spp.                           3      1     0.33   0.58
VA91-333 910722 DICROTENDIPES                         3      1     0.33   0.58
VA91-333 910722 GAMMARUS FASCIATUS                    3     70    23.33  20.82
VA91-333 910722 GAMMARUS SPP.                         3      5     1.67   2.89
VA91-333 910722 GLYPTOTENDIPES                        3      2     0.67   1.15
VA91-333 910722 HIRUDINEA                             3      1     0.33   0.58
VA91-333 910722 LIMNODRILUS HOFFMEISTERI              3      2     0.67   1.15
VA91-333 910722 LIMNODRILUS UDEKEMIANUS               3      6     2.00   1.73
VA91-333 910722 MUSCULIUM                             3      8     2.67   1.53
VA91-333 910722 Microchironomus spp.                  3      4     1.33   2.31
VA91-333 910722 OECETIS                               3      2     0.67   0.58
VA91-333 910722 POLYPEDILUM TRIPODURA                 3     21     7.00   8.89
VA91-333 910722 PROCLADIUS SPP.                       3      4     1.33   1.15
VA91-333 910722 PROCLADIUS SUBLETTEI                  3     18     6.00   2.00
VA91-333 910722 TUBIFICIDAE WITH CAPILIFORM CHAETAE   3     32    10.67   1.15
VA91-333 910722 TURBELLARIA                           3      1     0.33   0.58
VA91-335 910904 ACTEOCINA CANALICULATA                3      5     1.67   0.58
VA91-335 910904 ACTEON PUNCTOSTRIATUS                 3      2     0.67   0.58
VA91-335 910904 AMASTIGOS CAPERATUS                   3     23     7.67   5.13
VA91-335 910904 AMPELISCA VERRILLI                    3      3     1.00   1.73
VA91-335 910904 AMPHARETIDAE                          3      4     1.33   1.53
VA91-335 910904 ARICIDEA CATHERINAE                   3      7     2.33   1.53
VA91-335 910904 ASABELLIDES OCULATA                   3      1     0.33   0.58
VA91-335 910904 Ampelisca abdita-vadorum complex      3     24     8.00   2.65
VA91-335 910904 CANCER IRRORATUS                      3      1     0.33   0.58
VA91-335 910904 CARAZZIELLA HOBSONAE                  3      3     1.00   1.73
VA91-335 910904 CERAPUS TUBULARIS                     3      1     0.33   0.58
VA91-335 910904 CREPIDULA SPP.                        3      1     0.33   0.58
VA91-335 910904 DRILONEREIS LONGA                     3      1     0.33   0.58
VA91-335 910904 EDOTEA TRILOBA                        3      1     0.33   0.58
VA91-335 910904 ENSIS DIRECTUS                        3      1     0.33   0.58
VA91-335 910904 EUCERAMUS PRAELONGUS                  3      3     1.00   1.00
VA91-335 910904 GLYCERA AMERICANA                     3      1     0.33   0.58
VA91-335 910904 GLYCERA SPP.                          3      2     0.67   0.58
VA91-335 910904 LEITOSCOLOPLOS ROBUSTUS               3      6     2.00   2.00
VA91-335 910904 LEITOSCOLOPLOS SPP.                   3      4     1.33   1.53
VA91-335 910904 LISTRIELLA BARNARDI                   3      1     0.33   0.58
VA91-335 910904 LYONSIA HYALINA                       3      2     0.67   0.58
VA91-335 910904 MALDANIDAE                            3      2     0.67   0.58
VA91-335 910904 MEDIOMASTUS AMBISETA                  3     80    26.67  22.30
VA91-335 910904 MICROPHTHALMUS SCZELKOWII             3      2     0.67   0.58
VA91-335 910904 MULINIA LATERALIS                     3      1     0.33   0.58
VA91-335 910904 MYSELLA PLANULATA                     3      1     0.33   0.58
VA91-335 910904 MYTILUS EDULIS                        3      2     0.67   1.15
VA91-335 910904 NEMERTINEA                            3      4     1.33   0.58
VA91-335 910904 NEPHTYS PICTA                         3      9     3.00   1.00
VA91-335 910904 NUCULA ANNULATA                       3      8     2.67   1.53
VA91-335 910904 ODOSTOMIA SPP.                        3      3     1.00   1.73
VA91-335 910904 OLIGOCHAETA                           3    105    35.00  14.00
VA91-335 910904 OPHIUROIDEA                           3      1     0.33   0.58
VA91-335 910904 OWENIA FUSIFORMIS                     3      2     0.67   1.15
VA91-335 910904 Odostomia sp. A Mountford             3      1     0.33   0.58
VA91-335 910904 PHOXOCEPHALIDAE                       3      1     0.33   0.58
VA91-335 910904 PHYLLODOCE ARENAE                     3      1     0.33   0.58
VA91-335 910904 PINNIXA SPP.                          3      4     1.33   2.31
VA91-335 910904 PITAR MORRHUANUS                      3      2     0.67   0.58
VA91-335 910904 POLYDORA SOCIALIS                     3      4     1.33   2.31
VA91-335 910904 POLYGORDIUS SPP.                      3      6     2.00   1.00
VA91-335 910904 PRIONOSPIO PERKINSI                   3      3     1.00   1.00
VA91-335 910904 Pagurus spp.                          3      1     0.33   0.58
VA91-335 910904 SPIONIDAE                             3      1     0.33   0.58
VA91-335 910904 SPIOPHANES BOMBYX                     3      4     1.33   1.53
VA91-335 910904 TAGELUS PLEBEIUS                      3      1     0.33   0.58
VA91-335 910904 TELLINA AGILIS                        3    107    35.67   5.03
VA91-335 910904 TELLINIDAE                            3      2     0.67   1.15
VA91-335 910904 THARYX SP. A MORRIS                   3      3     1.00   0.00
VA91-335 910904 TURBONILLA INTERRUPTA                 3      5     1.67   1.15
VA91-335 910904 UNCIOLA                               3      3     1.00   0.00
VA91-335 910904 XANTHIDAE                             3      2     0.67   1.15
VA91-336 910816 CYATHURA POLITA                       3     23     7.67   2.31
VA91-336 910816 HETEROMASTUS FILIFORMIS               3      6     2.00   1.73
VA91-336 910816 HYPERETEONE HETEROPODA                3      1     0.33   0.58
VA91-336 910816 LEPTOCHEIRUS PLUMULOSUS               3     68    22.67   3.21
VA91-336 910816 MACOMA BALTHICA                       3     13     4.33   0.58
VA91-336 910816 MACOMA MITCHELLI                      3      4     1.33   1.53
VA91-336 910816 MARENZELLERIA VIRIDIS                 3      7     2.33   1.53
VA91-336 910816 MULINIA LATERALIS                     3      2     0.67   0.58
VA91-336 910816 NEMERTINEA                            3     14     4.67   1.15
VA91-336 910816 NEREIDIDAE                            3      1     0.33   0.58
VA91-336 910816 OLIGOCHAETA                           3     59    19.67   3.79
VA91-336 910816 PARAHESIONE LUTEOLA                   3     12     4.00   1.73
VA91-336 910816 STREBLOSPIO BENEDICTI                 3      8     2.67   1.15
VA91-337 910904 ACTEOCINA CANALICULATA                3     14     4.67   1.53
VA91-337 910904 AMASTIGOS CAPERATUS                   3     30    10.00   3.00
VA91-337 910904 AMPELISCA SPP.                        3      1     0.33   0.58
VA91-337 910904 AMPELISCA VERRILLI                    3     51    17.00   6.56
VA91-337 910904 AMPHARETIDAE                          3      3     1.00   1.73
VA91-337 910904 ANTHOZOA                              3      1     0.33   0.58
VA91-337 910904 APOPRIONOSPIO PYGMAEA                 3      1     0.33   0.58
VA91-337 910904 ARABELLIDAE                           3      1     0.33   0.58
VA91-337 910904 ARICIDEA CATHERINAE                   3      1     0.33   0.58
VA91-337 910904 ASABELLIDES OCULATA                   3      1     0.33   0.58
VA91-337 910904 Ampelisca abdita-vadorum complex      3      2     0.67   1.15
VA91-337 910904 CABIRA INCERTA                        3      1     0.33   0.58
VA91-337 910904 CERIANTHEOPSIS AMERICANUS             3      3     1.00   1.00
VA91-337 910904 CIRRATULIDAE                          3      5     1.67   1.53
VA91-337 910904 CREPIDULA SPP.                        3      5     1.67   0.58
VA91-337 910904 DRILONEREIS LONGA                     3      2     0.67   1.15
VA91-337 910904 ENSIS DIRECTUS                        3      1     0.33   0.58
VA91-337 910904 ERICTHONIUS BRASILIENSIS              3      1     0.33   0.58
VA91-337 910904 EUCERAMUS PRAELONGUS                  3     14     4.67   1.53
VA91-337 910904 GLYCERA AMERICANA                     3      3     1.00   1.00
VA91-337 910904 GLYCERA SPP.                          3      2     0.67   1.15
VA91-337 910904 GLYCINDE SOLITARIA                    3      2     0.67   1.15
VA91-337 910904 HETEROMASTUS FILIFORMIS               3      1     0.33   0.58
VA91-337 910904 HEXAPANOPEUS ANGUSTIFRONS             3      1     0.33   0.58
VA91-337 910904 LEITOSCOLOPLOS ROBUSTUS               3      1     0.33   0.58
VA91-337 910904 LEITOSCOLOPLOS SPP.                   3     10     3.33   2.08
VA91-337 910904 LOIMIA MEDUSA                         3      3     1.00   1.00
VA91-337 910904 MAGELONA SPP.                         3      1     0.33   0.58
VA91-337 910904 MALDANIDAE                            3      4     1.33   0.58
VA91-337 910904 MEDIOMASTUS AMBISETA                  3    405   135.00  13.53
VA91-337 910904 MICROPHTHALMUS SCZELKOWII             3      3     1.00   1.73
VA91-337 910904 MULINIA LATERALIS                     3      5     1.67   1.15
VA91-337 910904 MYSELLA PLANULATA                     3      6     2.00   2.65
VA91-337 910904 NEMERTINEA                            3     33    11.00   4.36
VA91-337 910904 NEPHTYIDAE                            3      1     0.33   0.58
VA91-337 910904 NUCULA ANNULATA                       3      2     0.67   1.15
VA91-337 910904 ODOSTOMIA ENGONIA                     3      1     0.33   0.58
VA91-337 910904 ODOSTOMIA SPP.                        3      3     1.00   1.00
VA91-337 910904 OLIGOCHAETA                           3    253    84.33  15.57
VA91-337 910904 OPHIUROIDEA                           3      1     0.33   0.58
VA91-337 910904 OWENIA FUSIFORMIS                     3      6     2.00   1.73
VA91-337 910904 OWENIIDAE                             3      1     0.33   0.58
VA91-337 910904 Odostomia sp. A Mountford             3      2     0.67   1.15
VA91-337 910904 PAGURUS LONGICARPUS                   3      5     1.67   1.53
VA91-337 910904 PARAPRIONOSPIO PINNATA                3      1     0.33   0.58
VA91-337 910904 PECTINARIA GOULDII                    3     10     3.33   1.53
VA91-337 910904 PHYLLODOCE ARENAE                     3      1     0.33   0.58
VA91-337 910904 PINNIXA SPP.                          3      4     1.33   2.31
VA91-337 910904 PITAR MORRHUANUS                      3      1     0.33   0.58
VA91-337 910904 POLYDORA SOCIALIS                     3      7     2.33   2.52
VA91-337 910904 POLYGORDIUS SPP.                      3      1     0.33   0.58
VA91-337 910904 POLYNOIDAE                            3      1     0.33   0.58
VA91-337 910904 SABELLARIA VULGARIS                   3    204    68.00  32.70
VA91-337 910904 SPIO SETOSA                           3      1     0.33   0.58
VA91-337 910904 SPIOCHAETOPTERUS COSTARUM             3      5     1.67   1.15
VA91-337 910904 SPIOPHANES BOMBYX                     3     14     4.67   2.89
VA91-337 910904 TELLINA AGILIS                        3     89    29.67   2.31
VA91-337 910904 THARYX SP. A MORRIS                   3     17     5.67   2.08
VA91-337 910904 TURBONILLA INTERRUPTA                 3     25     8.33   5.13
VA91-337 910904 UNCIOLA                               3      2     0.67   1.15
VA91-337 910904 XANTHIDAE                             3      1     0.33   0.58
VA91-338 910726 ACTEOCINA CANALICULATA                3     22     7.33   4.73
VA91-338 910726 AMASTIGOS CAPERATUS                   3      1     0.33   0.58
VA91-338 910726 AMPELISCA VERRILLI                    3      2     0.67   0.58
VA91-338 910726 AMPHARETIDAE                          3      1     0.33   0.58
VA91-338 910726 ANCINUS DEPRESSUS                     3      3     1.00   1.73
VA91-338 910726 ASTYRIS LUNATA                        3     10     3.33   3.51
VA91-338 910726 Ampelisca abdita-vadorum complex      3      1     0.33   0.58
VA91-338 910726 BALANUS SPP.                          3      2     0.67   1.15
VA91-338 910726 BATEA CATHARINENSIS                   3     54    18.00  31.18
VA91-338 910726 CERAPUS TUBULARIS                     3      3     1.00   1.73
VA91-338 910726 CIRRATULIDAE                          3      6     2.00   1.73
VA91-338 910726 COROPHIUM TUBERCULATUM                3     36    12.00  11.00
VA91-338 910726 CREPIDULA PLANA                       3     37    12.33  21.36
VA91-338 910726 CREPIDULA SPP.                        3     16     5.33   6.81
VA91-338 910726 DORIDELLA OBSCURA                     3      9     3.00   5.20
VA91-338 910726 EDOTEA TRILOBA                        3      4     1.33   1.53
