PUBLICATION_DATE,TAXA_ID,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,STUDY,PSTL_CODE,NCCA_REG,INDEX_AP,INDEX_NCCA15,IS_DISTINCT,TOTAL,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,1543,175040,MACA15-3010,1,2015,16-Sep-15,Estuarine,MA,Northeast,,Y,Y,38,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,170843,NCCA15-2387,1,2015,1-Jul-15,Estuarine,FL,Gulf,,Y,Y,3,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,177121,NCCA15-2053,1,2015,19-Aug-15,Estuarine,ME,Northeast,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,177180,MACA15-3003,2,2015,18-Aug-15,Estuarine,MA,Northeast,,N,Y,3,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,173511,NCCA15-1079,1,2015,22-Jul-15,Estuarine,ME,Northeast,,Y,Y,14,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,173306,NCCA15-1082,1,2015,21-Jul-15,Estuarine,ME,Northeast,,Y,Y,8,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,178493,NCCA15-1013,2,2015,26-Aug-15,Estuarine,ME,Northeast,,N,Y,5,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175460,NCCA15-1055,1,2015,5-Aug-15,Estuarine,ME,Northeast,,Y,Y,69,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,174330,NCCA15-2060,1,2015,28-Jul-15,Estuarine,ME,Northeast,,Y,Y,70,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,169180,NCCA15-2129,1,2015,18-Jun-15,Estuarine,NJ,Northeast,,Y,Y,6,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175042,MACA15-3012,1,2015,16-Sep-15,Estuarine,MA,Northeast,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,177010,NCCA15-2350,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,176355,NCCA15-2247,1,2015,12-Aug-15,Estuarine,NC,Southeast,Y,Y,Y,26,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,183320,MACA15-3014,2,2015,17-Sep-15,Estuarine,MA,Northeast,,N,Y,2,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,173815,MACA15-3023,1,2015,24-Jul-15,Estuarine,MA,Northeast,,Y,Y,4,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,172040,NCCA15-2090,1,2015,9-Jul-15,Estuarine,RI,Northeast,,Y,Y,31,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,174335,NCCA15-2065,1,2015,28-Jul-15,Estuarine,ME,Northeast,,Y,Y,16,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175812,NCCA15-1059,1,2015,6-Aug-15,Estuarine,ME,Northeast,,Y,Y,60,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,169422,NCCA15-2109,1,2015,13-Aug-15,Estuarine,NY,Northeast,,Y,Y,139,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,173650,MACA15-3094,1,2015,23-Jul-15,Estuarine,MA,Northeast,,Y,Y,2,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,177011,NCCA15-2354,1,2015,17-Aug-15,Estuarine,FL,Gulf,,Y,Y,4,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,174050,NCCA15-2072,1,2015,24-Jul-15,Estuarine,ME,Northeast,,Y,Y,54,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,176650,NCCA15-1050,1,2015,13-Aug-15,Estuarine,ME,Northeast,,Y,Y,61,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175641,NCCA15-2058,1,2015,5-Aug-15,Estuarine,ME,Northeast,,Y,Y,172,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,174910,MACA15-3084,1,2015,31-Jul-15,Estuarine,MA,Northeast,,Y,Y,2,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,182915,NCCA15-1636,2,2015,17-Sep-15,Estuarine,NY,Northeast,,N,Y,6,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,172023,NCCA15-1592,1,2015,13-Jul-15,Estuarine,RI,Northeast,,Y,Y,4,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175813,NCCA15-1063,1,2015,6-Aug-15,Estuarine,ME,Northeast,,Y,Y,55,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,177451,NCCA15-1574,1,2015,19-Aug-15,Estuarine,CT,Northeast,,Y,Y,83,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,178031,NCCA15-1588,2,2015,24-Aug-15,Estuarine,RI,Northeast,,N,Y,5,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,182980,NCCA15-2206,1,2015,15-Sep-15,Estuarine,MD,Northeast,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,1000107,NCCA15-1579,1,2015,29-Jul-15,Estuarine,NY,Northeast,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,171201,NCCA15-1590,1,2015,7-Jul-15,Estuarine,RI,Northeast,,Y,Y,57,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,172862,NCCA15-2070,1,2015,16-Jul-15,Estuarine,ME,Northeast,,Y,Y,2,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,187980,NCCA15-2116,1,2015,8-Oct-15,Estuarine,NY,Northeast,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,176225,NCCA15-2355,1,2015,10-Aug-15,Estuarine,FL,Gulf,,Y,Y,6,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,176911,NCCA15-1213,2,2015,16-Aug-15,Estuarine,SC,Southeast,,N,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175133,NCCA15-2197,1,2015,23-Jul-15,Estuarine,VA,Northeast,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,176521,NCCA15-2064,1,2015,12-Aug-15,Estuarine,ME,Northeast,,Y,Y,108,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,169110,NCCA15-1016,1,2015,17-Jun-15,Estuarine,ME,Northeast,,Y,Y,17,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,173497,SCCA15-5362,1,2015,22-Jul-15,Estuarine,SC,Southeast,,Y,Y,6,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,174491,NCCA15-1052,1,2015,29-Jul-15,Estuarine,ME,Northeast,,Y,Y,11,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175044,MACA15-3076,1,2015,7-Aug-15,Estuarine,MA,Northeast,,Y,Y,876,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,176520,NCCA15-1083,2,2015,12-Aug-15,Estuarine,ME,Northeast,,N,Y,506,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,171480,NCCA15-1311,1,2015,7-Jul-15,Estuarine,FL,Gulf,,Y,Y,5,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,174411,NCCA15-1303,1,2015,29-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,183365,NCCA15-1626,1,2015,18-Sep-15,Estuarine,NY,Northeast,,Y,Y,13,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,175412,NCCA15-2056,1,2015,4-Aug-15,Estuarine,ME,Northeast,,Y,Y,96,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,172024,NCCA15-2094,1,2015,13-Jul-15,Estuarine,RI,Northeast,,Y,Y,14,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,167243,NCCA15-1685,1,2015,1-Jun-15,Estuarine,FL,Gulf,,Y,Y,3,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,171200,NCCA15-1589,1,2015,7-Jul-15,Estuarine,RI,Northeast,,Y,Y,17,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,170441,NCCA15-1197,1,2015,30-Jun-15,Estuarine,FL,Southeast,,Y,Y,1,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1543,172041,NCCA15-2093,1,2015,9-Jul-15,Estuarine,RI,Northeast,,Y,Y,3,NUCULA PROXIMA,156916,,EST,MOLLUSCA,BIVALVIA,NUCULIDA,NUCULIDAE
4/27/2021,1544,170935,NCCA15-2623,1,2015,1-Jul-15,Estuarine,CA,West,,Y,Y,3,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,170934,NCCA15-2616,1,2015,2-Jul-15,Estuarine,CA,West,,Y,Y,19,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,170710,NCCA15-1089,1,2015,30-Jun-15,Estuarine,CA,West,,Y,Y,1,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,170930,NCCA15-1091,1,2015,1-Jul-15,Estuarine,CA,West,,Y,Y,5,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,1000058,NCCA15-2701,1,2015,29-Jun-15,Estuarine,WA,West,,Y,Y,1,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,170932,NCCA15-1098,1,2015,2-Jul-15,Estuarine,CA,West,,Y,Y,13,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,170931,NCCA15-1094,1,2015,2-Jul-15,Estuarine,CA,West,,Y,N,10,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,169100,NCCA15-2044,1,2015,17-Jun-15,Estuarine,ME,Northeast,,Y,Y,1,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1544,170933,NCCA15-2612,1,2015,1-Jul-15,Estuarine,CA,West,,Y,Y,7,NUCULANA,138259,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,171772,NCCA15-2398,1,2015,9-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,173342,NCCA15-1677,1,2015,22-Jul-15,Estuarine,FL,Gulf,,Y,Y,5,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,167820,NCCA15-1356,1,2015,8-Jun-15,Estuarine,MS,Gulf,,Y,Y,1,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,171182,NCCA15-2532,1,2015,7-Jul-15,Estuarine,TX,Gulf,,Y,Y,87,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,174504,NCCA15-2499,1,2015,28-Jul-15,Estuarine,LA,Gulf,,Y,Y,1,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,176103,NCCA15-2414,1,2015,10-Aug-15,Estuarine,AL,Gulf,,Y,Y,22,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,172410,NCCA15-1375,1,2015,15-Jul-15,Estuarine,TX,Gulf,,Y,Y,8,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,171181,NCCA15-1377,1,2015,7-Jul-15,Estuarine,TX,Gulf,,Y,Y,19,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,169781,NCCA15-2377,1,2015,24-Jun-15,Estuarine,FL,Gulf,,Y,Y,2,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,174951,NCCA15-2401,1,2015,30-Jul-15,Estuarine,FL,Gulf,,Y,Y,3,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,171180,NCCA15-1373,1,2015,7-Jul-15,Estuarine,TX,Gulf,,Y,Y,2,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,170843,NCCA15-2387,1,2015,1-Jul-15,Estuarine,FL,Gulf,,Y,Y,2,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,174682,NCCA15-1370,2,2015,30-Jul-15,Estuarine,TX,Gulf,,N,Y,3,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,185050,NCCA15-2432,1,2015,27-Sep-15,Estuarine,MS,Gulf,,Y,Y,2,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,168320,NCCA15-1659,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,5,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,172253,NCCA15-1372,1,2015,14-Jul-15,Estuarine,TX,Gulf,,Y,Y,1,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,169310,NCCA15-1370,1,2015,18-Jun-15,Estuarine,TX,Gulf,,Y,Y,13,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,174685,NCCA15-2538,1,2015,30-Jul-15,Estuarine,TX,Gulf,,Y,Y,12,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,171770,NCCA15-1437,1,2015,9-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,174684,NCCA15-2533,1,2015,30-Jul-15,Estuarine,TX,Gulf,,Y,Y,13,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,172411,NCCA15-2537,1,2015,15-Jul-15,Estuarine,TX,Gulf,,Y,Y,40,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,174411,NCCA15-1303,1,2015,29-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1545,170290,NCCA15-1401,1,2015,29-Jun-15,Estuarine,TX,Gulf,,Y,Y,58,NUCULANA ACUTA,156917,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,185050,NCCA15-2432,1,2015,27-Sep-15,Estuarine,MS,Gulf,,Y,Y,2,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,169310,NCCA15-1370,1,2015,18-Jun-15,Estuarine,TX,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,174682,NCCA15-1370,2,2015,30-Jul-15,Estuarine,TX,Gulf,,N,Y,6,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,172411,NCCA15-2537,1,2015,15-Jul-15,Estuarine,TX,Gulf,,Y,Y,9,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,167820,NCCA15-1356,1,2015,8-Jun-15,Estuarine,MS,Gulf,,Y,Y,3,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,173236,NCCA15-1439,1,2015,21-Jul-15,Estuarine,FL,Gulf,,Y,Y,2,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,168210,NCCA15-1484,1,2015,10-Jun-15,Estuarine,MS,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,173631,NCCA15-1308,2,2015,22-Jul-15,Estuarine,FL,Gulf,,N,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,185012,NCCA15-2494,1,2015,25-Sep-15,Estuarine,MS,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,171582,NCCA15-2474,1,2015,9-Jul-15,Estuarine,LA,Gulf,,Y,Y,3,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,172254,NCCA15-1379,1,2015,14-Jul-15,Estuarine,TX,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,174684,NCCA15-2533,1,2015,30-Jul-15,Estuarine,TX,Gulf,,Y,Y,9,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,172953,NCCA15-2392,1,2015,17-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,172410,NCCA15-1375,1,2015,15-Jul-15,Estuarine,TX,Gulf,,Y,Y,10,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,170350,NCCA15-2479,1,2015,29-Jun-15,Estuarine,LA,Gulf,,Y,Y,7,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,177054,NCCA15-2520,1,2015,18-Aug-15,Estuarine,LA,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,167610,NCCA15-2439,1,2015,5-Jun-15,Estuarine,MS,Gulf,,Y,Y,3,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,172654,NCCA15-1337,1,2015,15-Jul-15,Estuarine,LA,Gulf,,Y,Y,2,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,174685,NCCA15-2538,1,2015,30-Jul-15,Estuarine,TX,Gulf,,Y,Y,2,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,171481,NCCA15-2384,1,2015,7-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,174203,NCCA15-2500,1,2015,27-Jul-15,Estuarine,LA,Gulf,,Y,Y,2,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,170214,NCCA15-1330,1,2015,26-Jun-15,Estuarine,LA,Gulf,,Y,Y,6,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,170520,NCCA15-1334,1,2015,30-Jun-15,Estuarine,LA,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,172253,NCCA15-1372,1,2015,14-Jul-15,Estuarine,TX,Gulf,,Y,Y,2,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,170843,NCCA15-2387,1,2015,1-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,170290,NCCA15-1401,1,2015,29-Jun-15,Estuarine,TX,Gulf,,Y,Y,1,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,167640,NCCA15-1480,1,2015,4-Jun-15,Estuarine,MS,Gulf,,Y,Y,3,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,170351,NCCA15-2475,1,2015,29-Jun-15,Estuarine,LA,Gulf,,Y,Y,14,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,172655,NCCA15-1330,2,2015,15-Jul-15,Estuarine,LA,Gulf,,N,Y,3,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1546,167810,NCCA15-2534,1,2015,8-Jun-15,Estuarine,TX,Gulf,,Y,Y,2,NUCULANA CONCENTRICA,420665,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1547,1000116,NCCA15-1279,1,2015,2-Aug-15,Estuarine,WA,West,,Y,Y,1,NUCULANA HAMATA,506350,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1547,1000118,NCCA15-2699,1,2015,4-Aug-15,Estuarine,WA,West,,Y,Y,4,NUCULANA HAMATA,506350,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1547,175641,NCCA15-2058,1,2015,5-Aug-15,Estuarine,ME,Northeast,,Y,Y,12,NUCULANA HAMATA,506350,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1548,170190,NCCA15-1287,1,2015,28-Jun-15,Estuarine,WA,West,,Y,Y,2,NUCULANA MINUTA,140577,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,1549,173511,NCCA15-1079,1,2015,22-Jul-15,Estuarine,ME,Northeast,,Y,Y,1,NUCULANA TENUISULCATA,156923,,EST,MOLLUSCA,BIVALVIA,NUCULANIDA,NUCULANIDAE
4/27/2021,155,183424,NCCA15-1599,2,2015,17-Sep-15,Estuarine,MD,Northeast,,N,Y,2,AMPHITRITE ORNATA,157166,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,1550,175400,NCCA15-2362,1,2015,4-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,NUDIBRANCHIA,1762,,EST,MOLLUSCA,GASTROPODA,NUDIBRANCHIA,
4/27/2021,1550,171182,NCCA15-2532,1,2015,7-Jul-15,Estuarine,TX,Gulf,,Y,Y,3,NUDIBRANCHIA,1762,,EST,MOLLUSCA,GASTROPODA,NUDIBRANCHIA,
