"UID","SITE_ID","STATE","ALAT_DD","ALON_DD","DATE_COL","SCREENSIZE","TAXON_ORIGINAL","TAXON_CORRECTED","TOTAL","ADULT","CONDITION","DISTINCT","FLAGGED","IMMATURE","INDETERMINATE","LAB_TIN","LARVAE","NUM_AGGREGATED","PUPAE","QA_CODE","QA_COMMENTS","SAMPLE_ID","WORMS_STATUS","WORMS_APHIAID","ITIS_STATUS","ITIS_TSN","LPIL","PHYLUM","CLASS","ORDER","FAMILY","GENUS","GRAB_TYPE","Grab_Area.m.2.","Number.of.grabs","Final_Grab_Area.m.2.","Grab_Depth.cm.","Sieve_Size.mm.2.","Grab_QA","Grab_Comment"
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Biffarius biformis","Biffarius biformis",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158382,"",552845,"S","Arthropoda","Malacostraca","Decapoda","Callianassidae","Biffarius","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Pinnixa sayana","Pinnixa sayana",2,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158452,"",99002,"S","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","Pinnixa","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Polygordius jouinae","Polygordius jouinae",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",390168,"",NA,"S","Annelida","Polychaeta","Canalipalpata","Polygordiidae","Polygordius","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Neanthes arenaceodentata","Neanthes arenaceodentata",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",334084,"",65895,"S","Annelida","Polychaeta","Aciculata","Nereididae","Neanthes","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Melita nitida","Melita nitida",2,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",146922,"",93812,"S","Arthropoda","Malacostraca","Amphipoda","Melitidae","Melita","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Caecum johnsoni","Caecum johnsoni",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",160147,"",71393,"S","Mollusca","Gastropoda","Neotaenioglossa","Caecidae","Caecum","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Busycon carica","Busycon carica",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",160185,"",74071,"S","Mollusca","Gastropoda","Neogastropoda","Melongenidae","Busycon","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Amastigos caperatus","Amastigos caperatus",50,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157156,"",NA,"S","Annelida","Polychaeta","","Capitellidae","Amastigos","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Eumida sanguinea","Eumida sanguinea",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",130644,"",65343,"S","Annelida","Polychaeta","Aciculata","Phyllodocidae","Eumida","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Eusyllinae sp. 1 AECOM","Eusyllinae",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",152233,"",NA,"","Annelida","Polychaeta","Aciculata","Syllidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Columbellidae","Columbellidae",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",23009,"",73532,"F","Mollusca","Gastropoda","Neogastropoda","Columbellidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Neomysis americana","Neomysis americana",8,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157807,"",90062,"S","Arthropoda","Malacostraca","Mysida","Mysidae","Neomysis","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Sabellaria vulgaris","Sabellaria vulgaris",9,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157555,"",67671,"S","Annelida","Polychaeta","Canalipalpata","Sabellariidae","Sabellaria","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Glycera sp.","Glycera",12,NA,"N","Y","","Y","Y","",NA,0,NA,"","",573534,"accepted",129296,"",66102,"G","Annelida","Polychaeta","Aciculata","Glyceridae","Glycera","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Oligochaeta","Oligochaeta",206,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",2036,"",68422,"","Annelida","Clitellata","","","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Cephalothricidae sp. 1 sensu MWRA, 2007","Cephalothricidae",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",122319,"",57432,"F","Nemertea","Anopla","Paleonemertea","Cephalothricidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Pionosyllis longocirrata","Pionosyllis longocirrata",50,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",131352,"",65625,"S","Annelida","Polychaeta","Aciculata","Syllidae","Pionosyllis","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Microphthalmus aggregatus","Microphthalmus aggregatus",26,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",329384,"",NA,"S","Annelida","Polychaeta","Aciculata","Hesionidae","Microphthalmus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Syllidae","Syllidae",2,NA,"N","Y","","Y","Y","",NA,0,NA,"","",573534,"accepted",948,"",65587,"F","Annelida","Polychaeta","Aciculata","Syllidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Parougia caeca","Parougia caeca",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",130036,"",66553,"S","Annelida","Polychaeta","Aciculata","Dorvilleidae","Parougia","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Aricidea (Acmira) catherinae","Aricidea (Acmira) catherinae",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",333034,"",NA,"S","Annelida","Polychaeta","","Paraonidae","Aricidea","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Glycera dibranchiata","Glycera dibranchiata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157392,"",66107,"S","Annelida","Polychaeta","Aciculata","Glyceridae","Glycera","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Streblospio benedicti","Streblospio benedicti",65,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",131191,"",66939,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Streblospio","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Batea catharinensis","Batea catharinensis",4,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158032,"",93528,"S","Arthropoda","Malacostraca","Amphipoda","Bateidae","Batea","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Polycirrus eximius","Polycirrus eximius",17,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157533,"",67963,"S","Annelida","Polychaeta","Canalipalpata","Terebellidae","Polycirrus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Astyris lunata","Astyris lunata",6,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",160102,"",567255,"S","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Astyris","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Dipolydora socialis","Dipolydora socialis",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",131124,"",NA,"S","Annelida","Polychaeta","Canalipalpata","Spionidae","Dipolydora","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Zirfaea crispata","Zirfaea crispata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",140771,"",81787,"S","Mollusca","Bivalvia","Myoida","Pholadidae","Zirfaea","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Americamysis bigelowi","Americamysis bigelowi",9,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",161344,"",682618,"S","Arthropoda","Malacostraca","Mysida","Mysidae","Americamysis","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Micrura sp. 7 AECOM","Micrura",2,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",122360,"",57472,"G","Nemertea","Anopla","Heteronemertea","Lineidae","Micrura","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Lysianopsis alba","Lysianopsis alba",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158036,"",94466,"S","Arthropoda","Malacostraca","Amphipoda","Lysianassidae","Lysianopsis","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Eusyllinae sp. 3 AECOM","Eusyllinae",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",152233,"",NA,"","Annelida","Polychaeta","Aciculata","Syllidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Cerapus tubularis","Cerapus tubularis",2,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158078,"",93587,"S","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Cerapus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Crepidula plana","Crepidula plana",6,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",160230,"",72627,"S","Mollusca","Gastropoda","Neotaenioglossa","Calyptraeidae","Crepidula","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Axius serratus","Axius serratus",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158379,"",97710,"S","Arthropoda","Malacostraca","Decapoda","Axiidae","Axius","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Microphthalmus aberrans","Microphthalmus aberrans",4,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",130168,"",65478,"S","Annelida","Polychaeta","Aciculata","Hesionidae","Microphthalmus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Hypereteone heteropoda","Hypereteone heteropoda",4,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",333652,"",NA,"S","Annelida","Polychaeta","Aciculata","Phyllodocidae","Hypereteone","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Mediomastus ambiseta","Mediomastus ambiseta",24,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157482,"",67439,"S","Annelida","Polychaeta","","Capitellidae","Mediomastus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Eobrolgus spinosus","Eobrolgus spinosus",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158087,"",94755,"S","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Eobrolgus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Serpulidae","Serpulidae",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",988,"",68232,"F","Annelida","Polychaeta","Canalipalpata","Serpulidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Unciola irrorata","Unciola irrorata",9,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",158156,"",93632,"S","Arthropoda","Malacostraca","Amphipoda","Unciolidae","Unciola","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Crepidula fornicata","Crepidula fornicata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",138963,"",72623,"S","Mollusca","Gastropoda","Neotaenioglossa","Calyptraeidae","Crepidula","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Lyonsia arenosa","Lyonsia arenosa",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",140290,"",81917,"S","Mollusca","Bivalvia","Pholadomyoida","Lyonsiidae","Lyonsia","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Leitoscoloplos fragilis","Leitoscoloplos fragilis",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157447,"",66656,"S","Annelida","Polychaeta","","Orbiniidae","Leitoscoloplos","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Lepidonotus sublevis","Lepidonotus sublevis",2,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",157450,"",64610,"S","Annelida","Polychaeta","Aciculata","Polynoidae","Lepidonotus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1599,"NCCA10-1551","NJ",38.94145,-74.99445,"9/14/2010",0.5,"Dyspanopeus sayi","Dyspanopeus sayi",6,NA,"N","Y","","N","N","",NA,0,NA,"","",573534,"accepted",107412,"",98901,"S","Arthropoda","Malacostraca","Decapoda","Xanthidae","Dyspanopeus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Nephtys bucera","Nephtys bucera",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",157499,"",66027,"S","Annelida","Polychaeta","Aciculata","Nephtyidae","Nephtys","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Ancinus depressus","Ancinus depressus",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",258872,"",92334,"S","Arthropoda","Malacostraca","Isopoda","Ancinidae","Ancinus","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Angulus agilis","Angulus agilis",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",420855,"",NA,"S","Mollusca","Bivalvia","Veneroida","Tellinidae","Angulus","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Rhepoxynius hudsoni","Rhepoxynius hudsoni",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",549011,"",94730,"S","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Rhepoxynius","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Cirrophorus americanus","Cirrophorus americanus",4,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",327112,"",66710,"S","Annelida","Polychaeta","","Paraonidae","Cirrophorus","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Glycera sp.","Glycera",2,NA,"N","Y","","Y","Y","",NA,0,NA,"","",573564,"accepted",129296,"",66102,"G","Annelida","Polychaeta","Aciculata","Glyceridae","Glycera","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Carinoma tremaphoros","Carinoma tremaphoros",9,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",146924,"",57429,"S","Nemertea","Anopla","Paleonemertea","Carinomidae","Carinoma","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Leitoscoloplos sp.","Leitoscoloplos",3,NA,"N","Y","","Y","Y","",NA,0,NA,"","",573564,"accepted",129418,"",66653,"G","Annelida","Polychaeta","","Orbiniidae","Leitoscoloplos","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Leptosynapta tenuis","Leptosynapta tenuis",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",158485,"",158432,"S","Echinodermata","Holothuroidea","Apodida","Synaptidae","Leptosynapta","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Edotia triloba","Edotia triloba",5,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",157885,"",544186,"S","Arthropoda","Malacostraca","Isopoda","Idoteidae","Edotia","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Acteocina canaliculata","Acteocina canaliculata",2,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",160065,"",76117,"S","Mollusca","Gastropoda","Cephalaspidea","Cylichnidae","Acteocina","VAN VEEN","0.04","1","0.04","8","0.5","",""
1600,"NCCA10-1553","NJ",39.170555,-75.24555,"9/15/2010",0.5,"Cerebratulus lacteus","Cerebratulus lacteus",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573564,"accepted",147322,"",57455,"S","Nemertea","Anopla","Heteronemertea","Lineidae","Cerebratulus","VAN VEEN","0.04","1","0.04","8","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Mediomastus ambiseta","Mediomastus ambiseta",39,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",157482,"",67439,"S","Annelida","Polychaeta","","Capitellidae","Mediomastus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Unciola dissimilis","Unciola dissimilis",6,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",158154,"",93635,"S","Arthropoda","Malacostraca","Amphipoda","Unciolidae","Unciola","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Nucula proxima","Nucula proxima",14,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",156916,"",79132,"S","Mollusca","Bivalvia","Nuculoida","Nuculidae","Nucula","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Turbonilla nr. elegantula","Turbonilla elegantula",4,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",160348,"",75774,"S","Mollusca","Gastropoda","Heterostropha","Pyramidellidae","Turbonilla","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Glycinde solitaria","Glycinde solitaria",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",157396,"",66132,"S","Annelida","Polychaeta","Aciculata","Goniadidae","Glycinde","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Gastropoda","Gastropoda",3,NA,"N","Y","","N","Y","",NA,0,NA,"","",573584,"accepted",101,"",69459,"C","Mollusca","Gastropoda","","","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Exogone (Exogone) verugera","Exogone verugera",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"alternate representation",131307,"",65727,"S","Annelida","Polychaeta","Aciculata","Syllidae","Exogone","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Rhepoxynius hudsoni","Rhepoxynius hudsoni",2,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",549011,"",94730,"S","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Rhepoxynius","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Monocorophium tuberculatum","Monocorophium tuberculatum",6,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",421579,"",656762,"S","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Monocorophium","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Japonactaeon punctostriatus","Japonactaeon punctostriatus",13,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",420514,"",NA,"S","Mollusca","Gastropoda","Heterostropha","Acteonidae","Japonactaeon","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Salvatoria clavata","Salvatoria clavata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",195986,"",NA,"S","Annelida","Polychaeta","Aciculata","Syllidae","Salvatoria","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Harmothoe imbricata","Harmothoe imbricata",1,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",130769,"",64513,"S","Annelida","Polychaeta","Aciculata","Polynoidae","Harmothoe","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Odostomiinae sp. 2 AECOM","Odostomiinae",3,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",225670,"",NA,"","Mollusca","Gastropoda","Heterostropha","Pyramidellidae","","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Nereis grayi","Nereis grayi",4,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",157503,"",65916,"S","Annelida","Polychaeta","Aciculata","Nereididae","Nereis","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Angulus agilis","Angulus agilis",4,NA,"Y","Y","","N","N","",NA,0,NA,"","",573584,"accepted",420855,"",NA,"S","Mollusca","Bivalvia","Veneroida","Tellinidae","Angulus","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Lyonsia sp.","Lyonsia",3,NA,"Y","Y","","N","N","",NA,0,NA,"","",573584,"accepted",138154,"",81916,"G","Mollusca","Bivalvia","Pholadomyoida","Lyonsiidae","Lyonsia","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Glycera americana","Glycera americana",6,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",157388,"",66106,"S","Annelida","Polychaeta","Aciculata","Glyceridae","Glycera","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Ilyanassa trivittata","Ilyanassa trivittata",12,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",467492,"",74170,"S","Mollusca","Gastropoda","Neogastropoda","Nassariidae","Ilyanassa","VAN VEEN","0.04","1","0.04","9","0.5","",""
1601,"NCCA10-1599","NJ",40.466833,-74.10125,"9/2/2010",0.5,"Mercenaria mercenaria","Mercenaria mercenaria",5,NA,"N","Y","","N","N","",NA,0,NA,"","",573584,"accepted",141919,"",81496,"S","Mollusca","Bivalvia","Veneroida","Veneridae","Mercenaria","VAN VEEN","0.04","1","0.04","9","0.5","",""
