PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,FINAL_GRAB_AREA,GRAB_DEPTH,GRAB_TYPE,GRABS,SIEVE_SIZE,NOT_COLLECTED,SALINITY,BENT_COMMENT,SHIP_COMMENT
8/23/2024,2014824,NCA_LA-10278,NCA20_LA-10072,1,9/8/2020,LA,MARINE,0.04,7.5,OTHER: EKMAN,2,,,10.18,,
8/23/2024,2014825,NCA_LA-10268,NCA20_LA-10062,1,9/8/2020,LA,MARINE,0.04,7.75,OTHER: EKMAN,2,,,13.21,,
8/23/2024,2014826,NCA_LA-10284,NCA20_LA-10078,1,9/8/2020,LA,MARINE,0.04,11.5,OTHER: EKMAN,2,,,2.57,,
8/23/2024,2014827,NCA_CA-10256,NCA20_CA-10034,1,9/8/2020,CA,MARINE,0.1,8.5,VAN_VEEN,1,,,31.81,,
8/23/2024,2014828,NCA_CA-10248,NCA20_CA-10026,1,9/8/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,31.81,,
8/23/2024,2014829,NCA_LA-10303,NCA20_LA-10127,1,9/9/2020,LA,MARINE,,,,,,Y,23.18,"Multiple attempts made in each zone, unable to obtain grabs > 2 cm",
8/23/2024,2014830,NCA_LA-10195,NCA20_LA-10104,1,9/9/2020,LA,MARINE,,,,,,Y,26.04,Sampling aborted due to unsafe conditions (4-6ft seas),
8/23/2024,2014831,NCA_MD-10097,NCA20_MD-10002,1,9/8/2020,MD,MARINE,0.044,7,VAN_VEEN,1,,,11.89,,
8/23/2024,2014832,NCA_MD-10112,NCA20_MD-10033,1,9/8/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,14.09,,
8/23/2024,2014833,NGL_OH-10002,NGL20_OH-10002,2,9/9/2020,OH,GREAT_LAKES,0.052,14,STANDARD_PONAR,1,,,,,
8/23/2024,2014834,NCA_MD-10129,NCA20_MD-10020,1,9/9/2020,MD,MARINE,0.044,8,VAN_VEEN,1,,,12.17,,
8/23/2024,2014835,NCA_LA-10254,NCA20_LA-10048,1,9/9/2020,LA,MARINE,0.046,2.75,OTHER: PETITE PONAR,2,,,3.83,Very sandy. Made several attempts in each zone. Unable to grab 7 cm with available equipment.,
8/23/2024,2014836,NCA_NJ-10194,NCA20_NJ-10001,2,9/9/2020,NJ,MARINE,0.044,8,VAN_VEEN,1,,,22.96,,
8/23/2024,2014837,NCA_NJ-10219,NCA20_NJ-10015,1,9/9/2020,NJ,MARINE,0.044,7.5,VAN_VEEN,1,,,19.69,,
8/23/2024,2014838,NCA_NY-10173,NCA20_NY-10002,1,9/9/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,28.05,,
8/23/2024,2014839,NCA_VA-10187,NCA20_VA-10001,2,9/9/2020,VA,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,23.63,,
8/23/2024,2014840,NGL_NY-10014,NGL20_NY-10035,2,9/9/2020,NY,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2014841,NCA_CA-10235,NCA20_CA-10003,1,9/9/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,30.95,,
8/23/2024,2014842,NCA_CA-10243,NCA20_CA-10009,1,9/9/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,31.3,,
8/23/2024,2014843,NCA_CA-10253,NCA20_CA-10031,1,9/9/2020,CA,MARINE,0.1,9.5,VAN_VEEN,1,,,31.62,Shell hash and rocks prevented the grab from closing at the site. Moved closer to shore.,
8/23/2024,2014854,NGL_OH-10074,NGL20_OH-10020,1,9/9/2020,OH,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2014855,NCA_DE-10160,NCA20_DE-10015,1,9/9/2020,DE,MARINE,,,,,,Y,11.5,Could not obtain sufficient grab.,
8/23/2024,2014856,NCA_FL-10248,NCA20_FL-10024,1,9/9/2020,FL,MARINE,0.044,7.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,33.53,,
8/23/2024,2014857,NGL_NY-10135,NGL20_NY-10062,1,9/10/2020,NY,GREAT_LAKES,,,,,,Y,,"Hard bottom, no successful grabs after three tries in each zone",
8/23/2024,2014858,NGL_NY-10150,NGL20_NY-10077,1,9/10/2020,NY,GREAT_LAKES,0.052,12,STANDARD_PONAR,1,,,,,
8/23/2024,2014859,NCA_CA-10252,NCA20_CA-10030,1,9/10/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,31.51,,
8/23/2024,2014860,NCA_NY-10190,NCA20_NY-10008,1,9/10/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,25.93,,
8/23/2024,2014861,NCA_NY-10267,NCA20_NY-20042,1,9/10/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,27.53,,
8/23/2024,2014862,NCA_NY-10280,NCA20_NY-20055,1,9/10/2020,NY,MARINE,0.052,11,STANDARD_PONAR,1,,,27.47,,
8/23/2024,2014863,NCA_LA-10276,NCA20_LA-10070,1,9/10/2020,LA,MARINE,0.04,9,OTHER: EKMAN,2,,,4.7,,
8/23/2024,2014864,NCA_LA-10258,NCA20_LA-10052,1,9/10/2020,LA,MARINE,0.04,7,OTHER: EKMAN,2,,,8.95,,
8/23/2024,2014865,NCA_LA-10173,NCA20_LA-10030,1,9/10/2020,LA,MARINE,0.046,8,OTHER: PETITE PONAR,2,,,6.64,,
8/23/2024,2014866,NCA_LA-10169,NCA20_LA-10028,1,9/10/2020,LA,MARINE,0.046,7.5,OTHER: PETITE PONAR,2,,,9.57,,
8/23/2024,2014867,NCA_LA-10262,NCA20_LA-10056,1,9/10/2020,LA,MARINE,0.046,8,OTHER: PETITE PONAR,2,,,1.72,"29.56864, -89.66845 (same as fishing, exactly 37m from X-site)",
8/23/2024,2014868,NGL_NY-10013,NGL20_NY-10034,2,9/10/2020,NY,GREAT_LAKES,0.052,12,STANDARD_PONAR,1,,,,,
8/23/2024,2014869,NCA_NY-10292,NCA20_NY-20067,1,9/11/2020,NY,MARINE,0.052,5,STANDARD_PONAR,1,,,27.84,,
8/23/2024,2014870,NCA_NY-10216,NCA20_NY-10014,1,9/11/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,30.31,,
8/23/2024,2014871,NCA_MD-10103,NCA20_MD-10012,1,9/11/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,9.44,,
8/23/2024,2014872,NGL_MI-10533,NGL20_MI-10065,1,9/11/2020,MI,GREAT_LAKES,,,,,,Y,,"No sediment,net collected to to rocky substrate",
8/23/2024,2014873,NCA_MA-10179,NCA20_MA-10021,1,9/11/2020,MA,MARINE,0.052,10,STANDARD_PONAR,1,,,31.9,,
8/23/2024,2014874,NCA_NC-10119,NCA20_NC-10002,1,9/10/2020,NC,MARINE,0.044,9.5,VAN_VEEN,1,,,17.93,,
8/23/2024,2014875,NCA_NY-10281,NCA20_NY-20056,1,9/13/2020,NY,MARINE,0.052,9,STANDARD_PONAR,1,,,10.42,,
8/23/2024,2014876,NCA_NY-10271,NCA20_NY-20046,1,9/13/2020,NY,MARINE,0.052,12.5,STANDARD_PONAR,1,,,11.77,,
8/23/2024,2014877,NGL_MI-10527,NGL20_MI-10059,1,9/13/2020,MI,GREAT_LAKES,0.052,5.5,STANDARD_PONAR,1,,,,,
8/23/2024,2014878,NGL_MI-10514,NGL20_MI-10046,1,9/13/2020,MI,GREAT_LAKES,0.052,4.5,STANDARD_PONAR,1,,,,Took best grab for benthics.,
8/23/2024,2014879,NCA_NY-10263,NCA20_NY-20038,1,9/14/2020,NY,MARINE,0.052,10,STANDARD_PONAR,1,,,27.1,,
8/23/2024,2014880,NCA_NY-10278,NCA20_NY-20053,1,9/14/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,26.19,,
8/23/2024,2014881,NCA_FL-10265,NCA20_FL-10050,1,9/14/2020,FL,MARINE,0.044,8,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,20.36,,
8/23/2024,2014882,NCA_FL-10170,NCA20_FL-10002,1,9/14/2020,FL,MARINE,0.044,7.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,20.75,,
8/23/2024,2014883,NCA_FL-10168,NCA20_FL-10001,1,9/14/2020,FL,MARINE,0.044,8,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,19.84,,
8/23/2024,2014884,NCA_MD-10105,NCA20_MD-10014,1,9/14/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,2.92,,
8/23/2024,2014885,NCA_MA-10198,NCA20_MA-10040,1,9/13/2020,MA,MARINE,0.052,5,STANDARD_PONAR,1,,,31.27,,
8/23/2024,2014886,NCA_MD-10137,NCA20_MD-10028,1,9/14/2020,MD,MARINE,0.044,7,VAN_VEEN,1,,,0,,
8/23/2024,2014887,NCA_MA-10178,NCA20_MA-10020,1,9/14/2020,MA,MARINE,0.052,5.5,STANDARD_PONAR,1,,,32.46,,
8/23/2024,2014888,NGL_MI-10040,NGL20_MI-10096,1,9/14/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014889,NCA_NY-10223,NCA20_NY-10021,1,9/13/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,29.07,,
8/23/2024,2014890,NCA_NY-10265,NCA20_NY-20040,1,9/14/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,28.93,,
8/23/2024,2014891,NCA_NY-10287,NCA20_NY-20062,1,9/14/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,28.59,,
8/23/2024,2014892,NCA_NC-10172,NCA20_NC-10038,1,9/14/2020,NC,MARINE,0.044,9,VAN_VEEN,1,,,31.43,,
8/23/2024,2014893,NCA_CA-10238,NCA20_CA-10020,1,9/14/2020,CA,MARINE,0.1,7,VAN_VEEN,1,,,1.81,,
8/23/2024,2014894,NCA_CA-10239,NCA20_CA-10021,1,9/14/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,1.32,,
8/23/2024,2014895,NGL_MI-10042,NGL20_MI-10098,1,9/14/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014896,NGL_OH-10079,NGL20_OH-10025,1,9/15/2020,OH,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014897,NCA_MD-10136,NCA20_MD-10027,1,9/15/2020,MD,MARINE,0.044,9,VAN_VEEN,1,,,12.85,,
8/23/2024,2014898,NCA_FL-10171,NCA20_FL-10006,1,9/15/2020,FL,MARINE,0.044,6.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,34.02,,
8/23/2024,2014899,NCA_FL-10279,NCA20_FL-10064,1,9/15/2020,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,27.29,,
8/23/2024,2014900,NCA_NY-10261,NCA20_NY-20036,1,9/15/2020,NY,MARINE,0.052,7.5,STANDARD_PONAR,1,,,27.2,,
8/23/2024,2014901,NCA_NY-10290,NCA20_NY-20065,1,9/15/2020,NY,MARINE,0.052,8,STANDARD_PONAR,1,,,24.6,,
8/23/2024,2014902,NCA_NY-10269,NCA20_NY-20044,1,9/15/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,26.56,,
8/23/2024,2014903,NCA_CA-10237,NCA20_CA-10005,1,9/15/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,10.97,,
8/23/2024,2014904,NCA_CA-10274,NCA20_CA-10065,1,9/15/2020,CA,MARINE,0.1,7,VAN_VEEN,1,,,11.75,,
8/23/2024,2014905,NCA_CA-10262,NCA20_CA-10040,1,9/15/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,8.54,,
8/23/2024,2014906,NGL_MI-10511,NGL20_MI-10043,1,9/15/2020,MI,GREAT_LAKES,,,,,,Y,,Very little sediment collected. Substrate seems to be a sand covering cobbles.,
8/23/2024,2014907,NGL_MI-10069,NGL20_MI-10031,1,9/15/2020,MI,GREAT_LAKES,,,,,,Y,,Unable to collect sediment due to rocky substrate.,
8/23/2024,2014908,NCA_CT-10078,NCA20_CT-10001,2,9/15/2020,CT,MARINE,0.044,7.5,VAN_VEEN,1,,,31.05,,
8/23/2024,2014909,NGL_OH-10080,NGL20_OH-10026,1,9/16/2020,OH,GREAT_LAKES,,,,,,Y,,Rock and shell.  Very little in sample.  Not enough for benthos,
8/23/2024,2014910,NGL_IL-10005,NGL20_IL-10001,1,9/15/2020,IL,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2014911,NCA_MD-10134,NCA20_MD-10025,1,9/16/2020,MD,MARINE,0.044,9,VAN_VEEN,1,,,16.57,,
8/23/2024,2014912,NCA_MD-10110,NCA20_MD-10003,1,9/16/2020,MD,MARINE,0.044,8,VAN_VEEN,1,,,16.33,,
8/23/2024,2014913,NCA_NJ-10199,NCA20_NJ-10024,1,9/16/2020,NJ,MARINE,0.044,7.5,VAN_VEEN,1,,,29.11,,
8/23/2024,2014914,NCA_NJ-10220,NCA20_NJ-10016,1,9/16/2020,NJ,MARINE,0.044,9,VAN_VEEN,1,,,30.01,,
8/23/2024,2014915,NCA_NC-10176,NCA20_NC-10042,1,9/16/2020,NC,MARINE,0.044,7.5,VAN_VEEN,1,,,27.51,,
8/23/2024,2014916,NCA_CA-10251,NCA20_CA-10029,1,9/16/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,14.02,,
8/23/2024,2014917,NCA_CA-10270,NCA20_CA-10048,1,9/16/2020,CA,MARINE,0.1,10,VAN_VEEN,1,,,13.24,,
8/23/2024,2014918,NCA_NY-10289,NCA20_NY-20064,1,9/16/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,27.29,,
8/23/2024,2014919,NCA_NY-10268,NCA20_NY-20043,1,9/16/2020,NY,MARINE,0.052,8,STANDARD_PONAR,1,,,26.9,Clam was collected in benthic sample but would not fit in the jar so it was released,
8/23/2024,2014920,NCA_MA-10199,NCA20_MA-10041,1,9/15/2020,MA,MARINE,0.052,14,STANDARD_PONAR,1,,,32.56,,
8/23/2024,2014921,NCA_NY-10228,NCA20_NY-10026,1,9/16/2020,NY,MARINE,0.052,9,STANDARD_PONAR,1,,,29.52,,
8/23/2024,2014922,NCA_NY-10229,NCA20_NY-10027,1,9/16/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,29.76,,
8/23/2024,2014923,NCA_FL-10168,NCA20_FL-10001,2,9/16/2020,FL,MARINE,0.044,8,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,19.74,,
8/23/2024,2014924,NCA_NY-10272,NCA20_NY-20047,1,9/17/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,26.24,2 additional large clams would not fit in jar,
8/23/2024,2014925,NCA_FL-10170,NCA20_FL-10002,2,9/16/2020,FL,MARINE,0.044,6,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,20.58,"Made 3 grabs, none greater than 7 cm, used third grab.",
8/23/2024,2014926,NCA_NY-10276,NCA20_NY-20051,1,9/17/2020,NY,MARINE,0.052,10,STANDARD_PONAR,1,,,26.15,,
8/23/2024,2014927,NCA_MD-10101,NCA20_MD-10005,1,9/17/2020,MD,MARINE,0.044,9,VAN_VEEN,1,,,18.13,,
8/23/2024,2014928,NCA_MD-10139,NCA20_MD-10035,1,9/17/2020,MD,MARINE,0.044,8,VAN_VEEN,1,,,19.15,,
8/23/2024,2014929,NCA_LA-10269,NCA20_LA-10063,1,9/17/2020,LA,MARINE,0.052,7,STANDARD_PONAR,1,,,27.94,,
8/23/2024,2014930,NCA_LA-10266,NCA20_LA-10060,1,9/17/2020,LA,MARINE,0.052,6.5,STANDARD_PONAR,1,,,25.3,Very sandy. Equipment unable to grab  > 7 cm after several attempts,
8/23/2024,2014931,NCA_LA-10159,NCA20_LA-10004,2,9/17/2020,LA,MARINE,0.04,7.5,OTHER: EKMAN,2,,,16.37,,
8/23/2024,2014932,NCA_DE-10154,NCA20_DE-10009,1,9/16/2020,DE,MARINE,,,,,,Y,30.43,We were unable to grab any sediment because the current was too strong.,
8/23/2024,2014933,NCA_MA-10160,NCA20_MA-10001,2,9/16/2020,MA,MARINE,0.052,5,STANDARD_PONAR,1,,,33.57,,
8/23/2024,2014934,NGL_MI-10039,NGL20_MI-10095,1,9/17/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014935,NGL_MI-10545,NGL20_MI-10114,1,9/17/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014936,NCA_NY-10282,NCA20_NY-20057,1,9/18/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,25.76,,
8/23/2024,2014937,NGL_MI-10034,NGL20_MI-10090,2,9/17/2020,MI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2014938,NCA_LA-10160,NCA20_LA-10027,1,9/18/2020,LA,MARINE,0.04,10.25,OTHER: EKMAN,2,,,16.75,,
8/23/2024,2014939,NCA_LA-10282,NCA20_LA-10076,1,9/18/2020,LA,MARINE,0.04,8,OTHER: EKMAN,2,,,17.21,,
8/23/2024,2014940,NCA_MA-10163,NCA20_MA-10002,2,9/17/2020,MA,MARINE,0.052,13,STANDARD_PONAR,1,,,34.89,,
8/23/2024,2014941,NCA_MA-10202,NCA20_MA-10044,1,9/17/2020,MA,MARINE,0.052,13,STANDARD_PONAR,1,,,34.75,,
8/23/2024,2014942,NGL_MI-10045,NGL20_MI-10101,1,9/18/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,Very fine sand. Went through sieve. Almost no debris remaining.,
8/23/2024,2014943,NGL_MI-10037,NGL20_MI-10093,1,9/18/2020,MI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2014949,NCA_NY-10174,NCA20_NY-10006,1,9/20/2020,NY,MARINE,0.052,11.5,STANDARD_PONAR,1,,,26.27,,
8/23/2024,2014950,NCA_NY-10220,NCA20_NY-10018,1,9/20/2020,NY,MARINE,0.052,11,STANDARD_PONAR,1,,,24.47,,
8/23/2024,2014951,NGL_MI-10058,NGL20_MI-10021,2,9/20/2020,MI,GREAT_LAKES,0.052,7.3,STANDARD_PONAR,1,,,,,
8/23/2024,2014952,NGL_MI-10515,NGL20_MI-10047,1,9/20/2020,MI,GREAT_LAKES,,,,,,Y,,No sediment collected do to sand covered cobble substrate.,
8/23/2024,2014958,NCA_NY-10246,NCA20_NY-10053,1,9/20/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,30.25,,
8/23/2024,2014959,NCA_NY-10181,NCA20_NY-10012,1,9/20/2020,NY,MARINE,0.052,7.5,STANDARD_PONAR,1,,,29.81,,
8/23/2024,2014960,NCA_NY-10284,NCA20_NY-20059,1,9/21/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,14.95,,
8/23/2024,2014961,NCA_NY-10264,NCA20_NY-20039,1,9/21/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,15.08,,
8/23/2024,2014962,NCA_NY-10286,NCA20_NY-20061,1,9/21/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,15.07,,
8/23/2024,2014963,NCA_NY-10180,NCA20_NY-10011,1,9/21/2020,NY,MARINE,0.052,8.5,STANDARD_PONAR,1,,,,,
8/23/2024,2014964,NGL_WI-10116,CBS20_WI-10004,1,9/21/2020,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2014965,NGL_WI-10133,CBS20_WI-10019,1,9/21/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014966,NCA_NY-10275,NCA20_NY-20050,1,9/21/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,15.4,,
8/23/2024,2014967,NGL_MI-10065,NGL20_MI-10027,1,9/21/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014968,NGL_MI-10526,NGL20_MI-10058,1,9/21/2020,MI,GREAT_LAKES,,,,,,Y,,No sediment collected do to rocky substrate.,
8/23/2024,2014969,NCA_MD-10104,NCA20_MD-10013,1,9/21/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,0.8,,
8/23/2024,2014970,NCA_MD-10132,NCA20_MD-10023,1,9/21/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,0.11,,
8/23/2024,2014971,NGL_NY-10131,NGL20_NY-10058,1,9/21/2020,NY,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,Shipped with samples from NGL20_NY-10054
8/23/2024,2014972,NGL_NY-10127,NGL20_NY-10054,1,9/22/2020,NY,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,Shipped with samples from NGL20_NY-10058
8/23/2024,2014973,NCA_NC-10166,NCA20_NC-10032,1,9/22/2020,NC,MARINE,0.044,10,VAN_VEEN,1,,,27.1,,
8/23/2024,2014974,NCA_MD-10107,NCA20_MD-10008,1,9/22/2020,MD,MARINE,0.044,9,VAN_VEEN,1,,,12,,
8/23/2024,2014975,NCA_NY-10221,NCA20_NY-10019,1,9/22/2020,NY,MARINE,0.052,10,STANDARD_PONAR,1,,,16.39,,
8/23/2024,2014976,NGL_WI-10138,CBS20_WI-10016,1,9/22/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,"Sparse vegetation, wood debris, bark",
8/23/2024,2014977,NGL_WI-10137,CBS20_WI-10024,1,9/22/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014978,NGL_WI-10123,CBS20_WI-10060,1,9/22/2020,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2014979,NGL_WI-10119,CBS20_WI-10018,1,9/22/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014980,NGL_WI-10115,CBS20_WI-10005,1,9/22/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,Second ponar,
8/23/2024,2014981,NGL_WI-10121,CBS20_WI-10044,1,9/22/2020,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2014982,NGL_WI-10141,CBS20_WI-10028,1,9/22/2020,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2014983,NGL_WI-10140,CBS20_WI-10015,1,9/22/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014984,NGL_WI-10142,CBS20_WI-10047,1,9/22/2020,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2014985,NCA_MD-10098,NCA20_MD-10001,2,9/22/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,9.77,,
8/23/2024,2014986,NGL_MI-10529,NGL20_MI-10061,1,9/22/2020,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014987,NGL_MI-10078,NGL20_MI-10040,1,9/22/2020,MI,GREAT_LAKES,,,,,,Y,,No sample collected due to rocky substrate.,
8/23/2024,2014988,NGL_WI-10015,NGL20_WI-10004,1,9/22/2020,WI,GREAT_LAKES,0.052,7.1,STANDARD_PONAR,1,,,,,
8/23/2024,2014989,NGL_WI-10126,CBS20_WI-10014,1,9/23/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014990,NGL_WI-10131,CBS20_WI-10135,1,9/23/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014991,NGL_WI-10118,CBS20_WI-10007,1,9/23/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014992,NCA_CT-10251,NCA20_CT-20001,2,9/23/2020,CT,MARINE,0.044,8,VAN_VEEN,1,,,31.12,,
8/23/2024,2014993,NGL_WI-10120,CBS20_WI-10038,1,9/23/2020,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2014994,NGL_WI-10145,CBS20_WI-10022,1,9/23/2020,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2014995,NCA_NY-10178,NCA20_NY-10009,1,9/23/2020,NY,MARINE,0.052,7.5,STANDARD_PONAR,1,,,30,,
8/23/2024,2014996,NCA_NY-10179,NCA20_NY-10010,1,9/23/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,30.37,,
8/23/2024,2014997,NGL_WI-10117,CBS20_WI-10006,1,9/23/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2014998,NCA_MD-10099,NCA20_MD-10010,1,9/23/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,8.27,,
8/23/2024,2014999,NCA_MD-10138,NCA20_MD-10029,1,9/23/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,6.6,,
8/23/2024,2015000,NGL_WI-10147,CBS20_WI-10040,1,9/23/2020,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2015001,NCA_NY-10173,NCA20_NY-10002,2,9/23/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,16.06,,
8/23/2024,2015002,NCA_NY-10172,NCA20_NY-10005,1,9/23/2020,NY,MARINE,0.052,5,STANDARD_PONAR,1,,,6.19,,
8/23/2024,2015003,NCA_NY-10219,NCA20_NY-10017,1,9/23/2020,NY,MARINE,0.052,12.5,STANDARD_PONAR,1,,,13.19,,
8/23/2024,2015004,NGL_WI-10127,CBS20_WI-10023,1,9/24/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015005,NGL_WI-10129,CBS20_WI-10087,1,9/24/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015006,NGL_WI-10130,CBS20_WI-10115,1,9/24/2020,WI,GREAT_LAKES,0.104,7,STANDARD_PONAR,2,,,,,
8/23/2024,2015007,NGL_WI-10128,CBS20_WI-10051,1,9/24/2020,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015008,NGL_WI-10134,CBS20_WI-10039,1,9/24/2020,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2015009,NGL_WI-10146,CBS20_WI-10030,1,9/24/2020,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2015010,NGL_WI-10122,CBS20_WI-10046,1,9/24/2020,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015011,NCA_FL-10210,NCA20_FL-10032,1,9/24/2020,FL,MARINE,0.0364,7,OTHER: 6 INCH CORE,2,,,23.69,Used 6 inch diameter circular corer and made 2 grabs.,
8/23/2024,2015012,NCA_NY-10189,NCA20_NY-10007,1,9/24/2020,NY,MARINE,0.052,8.5,STANDARD_PONAR,1,,,26.93,,
8/23/2024,2015013,NCA_NY-10217,NCA20_NY-10015,1,9/24/2020,NY,MARINE,,,,,,Y,26.63,Unable to collect benthics due to rocky bottom. Attempted several grabs in all three zones.,
8/23/2024,2015014,NCA_NC-10127,NCA20_NC-10015,1,9/24/2020,NC,MARINE,0.044,8,VAN_VEEN,1,,,30.77,,
8/23/2024,2015015,NCA_NY-10247,NCA20_NY-10054,1,9/24/2020,NY,MARINE,0.052,10.5,STANDARD_PONAR,1,,,17.94,,
8/23/2024,2015016,NCA_NY-10277,NCA20_NY-20052,1,9/24/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,30.88,,
