PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAT_DD,LON_DD,STATION_DEPTH,WTBDY_TYPE,YEAR,DSGN_CYCLE,IND_DOMAIN,EPA_REG,EST_GROUP,EVAL_CAT,FEAT_NM,LAT_DD83,LON_DD83,NCA_REG,NCCA_REG,NEP_OR_ESTUARY_PROGRAM_NAME,NEP_NAT,PROVINCE,SITETYPE,SMALL_EST,STATE_NM,WTBDY_NM,XCOORD,YCOORD,CHES_BAY,DWH_REGION,PENS_PERD_BAY,INDEX_NCCA20,INDEX_LIS
10/3/2024,NCA_FL-10281,2011677,NCA20_FL-10066,1,6/15/2020,FL,27.86899362,-82.40547624,0.85,MARINE,2020,2020,CORE,Region_04,WIP_Tampa_Bay,Target_Sampled,Hillsborough Bay,27.86899362,-82.40547624,Gulf_Coast,Gulf,Tampa Bay,NEP,West Indian Province,PROB,Small,Florida,Tampa Bay,1339440.837,-977321.1805,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10283,2015478,NCA20_FL-10068,1,6/22/2021,FL,30.41729938,-86.29789466,4.4,MARINE,2021,2020,CORE,Region_04,LP_Other,Target_Sampled,Hogtown Bayou,30.41729938,-86.29789466,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Small,Florida,Choctawhatchee Bay,928770.477,-743630.718,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10284,2015768,NCA20_FL-10069,1,7/12/2021,FL,26.90306423,-82.03871722,2.5,MARINE,2021,2020,CORE,Region_04,WIP_Charlotte_Harbor,Target_Sampled,Alligator Creek,26.90306423,-82.03871722,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,West Indian Province,PROB,Small,Florida,Charlotte Harbor,1390907.062,-1077418.219,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10285,2015953,NCA20_FL-10070,1,7/22/2021,FL,28.74665999,-82.7153266,1.2,MARINE,2021,2020,CORE,Region_04,LP_Other,Target_Sampled,Homosassa Bay,28.74665999,-82.7153266,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Small,Florida,Homosassa Bay,1295598.517,-885589.6709,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10286,2015049,NCA20_FL-10071,1,9/27/2020,FL,24.66952494,-81.56056019,1.1,MARINE,2020,2020,CORE,Region_04,WIP_Other,Target_Sampled,Lower Sugarloaf Sound,24.66952494,-81.56056019,Gulf_Coast,Gulf,Not_NEP,Not_NEP,West Indian Province,PROB,Small,Florida,Florida Bay,1475271.64,-1312518.981,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10287,2012304,NCA20_FL-10072,1,8/12/2020,FL,30.09725927,-84.25213001,1.45,MARINE,2020,2020,CORE,Region_04,LP_Apalachee_Bay,Target_Sampled,Goose Creek Bay,30.09725927,-84.25213001,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Small,Florida,Apalachee Bay,1128079.526,-756802.626,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10288,2011820,NCA20_FL-10073,1,7/1/2020,FL,26.8021457,-82.25903052,3.15,MARINE,2020,2020,CORE,Region_04,WIP_Charlotte_Harbor,Target_Sampled,Gasparilla Bay,26.8021457,-82.25903052,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,West Indian Province,PROB,Small,Florida,Charlotte Harbor,1370713.089,-1091609.703,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10289,2011733,NCA20_FL-10074,1,6/24/2020,FL,28.114242,-82.82477666,2.7,MARINE,2020,2020,CORE,Region_04,WIP_Other,Target_Sampled,St. Joseph Sound,28.114242,-82.82477666,Gulf_Coast,Gulf,Not_NEP,Not_NEP,West Indian Province,PROB,Small,Florida,St. Joseph Sound,1294654.842,-956319.1962,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10290,2012346,NCA20_FL-10075,1,8/17/2020,FL,24.6396915,-81.37637732,2.2,MARINE,2020,2020,CORE,Region_04,WIP_Other,Target_Sampled,Coupon Bight,24.6396915,-81.37637732,Gulf_Coast,Gulf,Not_NEP,Not_NEP,West Indian Province,PROB,Small,Florida,Florida Bay,1494441.546,-1312864.225,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10292,2011765,NCA20_FL-10077,1,6/26/2020,FL,26.96646316,-82.03101436,0.85,MARINE,2020,2020,CORE,Region_04,WIP_Charlotte_Harbor,Target_Sampled,Peace River,26.96646316,-82.03101436,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,West Indian Province,PROB,Small,Florida,Charlotte Harbor,1390646.627,-1070400.693,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10293,2014788,NCA20_FL-10078,1,9/1/2020,FL,25.3037423,-80.31487855,3.62,MARINE,2020,2020,CORE,Region_04,WIP_Biscayne_Bay,Target_Sampled,Card Sound,25.3037423,-80.31487855,East_Coast,Southeast,Not_NEP,Not_NEP,West Indian Province,PROB,Small,Florida,Biscane Bay,1590028.24,-1223894.517,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_FL-10294,2015414,NCA20_FL-10079,1,6/16/2021,FL,30.03050758,-85.45156491,2.2,MARINE,2021,2020,CORE,Region_04,LP_Other,Target_Sampled,East Bay (St. Andrew),30.03050758,-85.45156491,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Small,Florida,St. Andrew Bay,1014225.902,-777679.8813,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10295,2015928,NCA20_FL-10080,1,7/21/2021,FL,30.33695706,-81.44248073,2,MARINE,2021,2020,CORE,Region_04,CarP_Other,Target_Sampled,Pablo Creek,30.33695706,-81.44248073,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Florida,St Johns River,1391905.344,-693187.5107,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_FL-10296,2011682,NCA20_FL-10081,1,6/17/2020,FL,27.52981512,-82.60255139,1.1,MARINE,2020,2020,CORE,Region_04,WIP_Tampa_Bay,Target_Sampled,Terra Ceia Bay,27.52981512,-82.60255139,Gulf_Coast,Gulf,Tampa Bay,NEP,West Indian Province,PROB,Small,Florida,Tampa Bay,1325411.547,-1017130.98,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10298,2015387,NCA20_FL-10083,1,6/15/2021,FL,30.22260603,-85.77327423,1.15,MARINE,2021,2020,CORE,Region_04,LP_Other,Target_Sampled,Harrison Bayou,30.22260603,-85.77327423,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Small,Florida,St. Andrew Bay,981124.8865,-759861.0142,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10299,2015611,NCA20_FL-10084,1,6/29/2021,FL,29.24655474,-83.08901273,1.4,MARINE,2021,2020,CORE,Region_04,LP_Other,Target_Sampled,Suwannee Sound,29.24655474,-83.08901273,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Small,Florida,Suwannee River,1251886.583,-835779.9061,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10188,2012303,NCA20_FL-10085,1,8/12/2020,FL,30.0094884,-84.30958359,1.2,MARINE,2020,2020,CORE,Region_04,LP_Apalachee_Bay,Target_Sampled,Apalachee_Bay,30.0094884,-84.30958359,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Florida,Apalachee Bay,1123785.807,-767150.577,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10194,2012294,NCA20_FL-10086,1,8/11/2020,FL,29.75358661,-84.83461458,2.9,MARINE,2020,2020,CORE,Region_04,LP_Apalachicola_Bay,Target_Sampled,St_George_Sound,29.75358661,-84.83461458,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Florida,St George Sound,1076881.023,-801414.908,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10212,2015446,NCA20_FL-10087,1,6/17/2021,FL,29.77497465,-85.34096274,8.25,MARINE,2021,2020,CORE,Region_04,LP_Other,Target_Sampled,St_Joseph_Bay,29.77497465,-85.34096274,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Florida,St Joseph Bay,1027989.017,-804665.839,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10239,2014801,NCA20_FL-10091,1,9/2/2020,FL,25.16221604,-80.4343123,2.4,MARINE,2020,2020,CORE,Region_04,WIP_Florida_Bay,Target_Sampled,Blackwater_Sound,25.16221604,-80.4343123,Gulf_Coast,Gulf,Not_NEP,Not_NEP,West Indian Province,PROB,Small,Florida,Florida Bay,1580557.345,-1241177.721,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10258,2015738,NCA20_FL-10093,1,7/9/2021,FL,27.4352859,-82.6690784,0.8,MARINE,2021,2020,CORE,Region_04,WIP_Other,Target_Sampled,Sarasota_Bay,27.4352859,-82.6690784,Gulf_Coast,Gulf,Sarasota Bay,NEP,West Indian Province,PROB,Small,Florida,Sarasota Bay,1320330.759,-1028377.804,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10300,2015574,NCA20_FL-10096,1,6/25/2021,FL,30.4365145,-86.19206302,3.65,MARINE,2021,2020,CORE,Region_04,LP_Other,Target_Sampled,Choctawhatchee Bay,30.4365145,-86.19206302,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Florida,Choctawhatchee Bay,938645.9239,-740467.8206,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10301,2015265,NCA20_FL-10097,1,6/9/2021,FL,29.95575542,-84.06206961,5.6,MARINE,2021,2020,CORE,Region_04,LP_Apalachee_Bay,Target_Sampled,Apalachee Bay,29.95575542,-84.06206961,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Florida,Apalachee Bay,1148202.099,-770108.4664,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10302,2015854,NCA20_FL-10098,1,7/15/2021,FL,24.73991752,-81.03734339,1.2,MARINE,2021,2020,CORE,Region_04,WIP_Florida_Bay,Target_Sampled,Florida Bay,24.73991752,-81.03734339,Gulf_Coast,Gulf,Not_NEP,Not_NEP,West Indian Province,PROB,Large,Florida,Florida Bay,1527087.164,-1296650.023,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10303,2014787,NCA20_FL-10099,1,9/1/2020,FL,25.4015565,-80.31346211,1.41,MARINE,2020,2020,CORE,Region_04,WIP_Biscayne_Bay,Target_Sampled,Biscayne Bay,25.4015565,-80.31346211,East_Coast,Southeast,Not_NEP,Not_NEP,West Indian Province,PROB,Large,Florida,Biscane Bay,1588409.596,-1213299.728,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_FL-10304,2015929,NCA20_FL-10100,1,7/21/2021,FL,30.09240826,-81.67541434,5.3,MARINE,2021,2020,CORE,Region_04,CarP_Other,Target_Sampled,Saint Johns River,30.09240826,-81.67541434,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Large,Florida,St Johns River,1373880.938,-723415.0891,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_FL-10315,2015051,NCA20_FL-10111,1,9/27/2020,FL,24.6595878,-81.54608322,1.7,MARINE,2020,2020,CORE,Region_04,WIP_Other,Target_Sampled,Lower Sugarloaf Sound,24.6595878,-81.54608322,Gulf_Coast,Gulf,Not_NEP,Not_NEP,West Indian Province,PROB,Small,Florida,Florida Bay,1476903.906,-1313367.852,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10317,2015811,NCA20_FL-10113,1,7/14/2021,FL,24.77586326,-81.52052025,0.65,MARINE,2021,2020,CORE,Region_04,WIP_Other,Target_Sampled,Torch Key Mangroves,24.77586326,-81.52052025,Gulf_Coast,Gulf,Not_NEP,Not_NEP,West Indian Province,PROB,Small,Florida,Florida Bay,1477566.255,-1300404.784,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_FL-10319,2011821,NCA20_FL-10115,1,7/1/2020,FL,26.91042663,-82.34091821,0.75,MARINE,2020,2020,CORE,Region_04,WIP_Other,Target_Sampled,Lemon Bay,26.91042663,-82.34091821,Gulf_Coast,Gulf,Charlotte Harbor NEP,NEP,West Indian Province,PROB,Small,Florida,Lemon Bay,1360893.811,-1080991.551,Outside Chesapeake Bay,Outside DWH Area,Outside PPB,Y,
10/3/2024,NCA_GA-10151,2011811,NCA20_GA-10001,1,7/1/2020,GA,31.13847304,-81.41633741,4.8,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,St_Simeon_Sound,31.13847304,-81.41633741,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St Andrew St Simons Sound,1380767.884,-604764.665,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10151,2012474,NCA20_GA-10001,2,8/25/2020,GA,31.13847304,-81.41633741,4.2,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,St_Simeon_Sound,31.13847304,-81.41633741,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St Andrew St Simons Sound,1380767.884,-604764.665,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,
10/3/2024,NCA_GA-10152,2012214,NCA20_GA-10002,1,8/5/2020,GA,31.93632177,-80.97394147,10.4,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Wassaw_Sound,31.93632177,-80.97394147,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,Wassaw Sound,1408324.001,-510528.949,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10153,2012115,NCA20_GA-10003,1,7/29/2020,GA,31.81926382,-81.15635011,6.9,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Bear_River,31.81926382,-81.15635011,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St Catherines Sapelo Sounds,1393396.225,-526096.645,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10154,2012213,NCA20_GA-10004,1,8/6/2020,GA,31.86511072,-81.07592591,4.4,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Ossabaw Sound,31.86511072,-81.07592591,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,Ossabaw Sound,1400085.101,-519870.3849,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10154,2012481,NCA20_GA-10004,2,8/26/2020,GA,31.86511072,-81.07592591,5,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Ossabaw Sound,31.86511072,-81.07592591,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,Ossabaw Sound,1400085.101,-519870.3849,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,N,
10/3/2024,NCA_GA-10155,2011679,NCA20_GA-10005,1,6/17/2020,GA,30.97134441,-81.43454137,3.87096,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,St. Andrews Sound,30.97134441,-81.43454137,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Andrew St. Simons Sound,1381895.667,-623399.1272,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10157,2011793,NCA20_GA-10007,1,6/30/2020,GA,31.12007356,-81.50189485,3.7,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Turtle River,31.12007356,-81.50189485,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Andrew St. Simons Sound,1373041.543,-608027.0597,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10158,2012089,NCA20_GA-10008,1,7/28/2020,GA,31.74132368,-81.21482423,8.5,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Medway River,31.74132368,-81.21482423,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Catherines Sapelo Sounds,1389296.683,-535528.0076,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10160,2012099,NCA20_GA-10010,1,7/29/2020,GA,31.67708834,-81.24195631,1.7,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,North Newport River,31.67708834,-81.24195631,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Catherines Sapelo Sounds,1387874.14,-542991.4395,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10166,2011885,NCA20_GA-10016,1,7/14/2020,GA,31.41083545,-81.31508695,1.8,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Doboy Sound,31.41083545,-81.31508695,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,Doboy Sound,1385613.757,-573344.3562,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10168,2011909,NCA20_GA-10018,1,7/15/2020,GA,31.60811975,-81.29878124,1.85,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Sapelo River,31.60811975,-81.29878124,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Catherines Sapelo Sounds,1383756.23,-551407.4039,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10169,2012212,NCA20_GA-10019,1,8/5/2020,GA,31.99584433,-81.00096334,8.1,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Wilmington River,31.99584433,-81.00096334,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,Wilmington River,1404770.142,-504379.9628,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10170,2011794,NCA20_GA-10020,1,6/30/2020,GA,31.16836641,-81.52637083,6.6,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Turtle River,31.16836641,-81.52637083,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Andrew St. Simons Sound,1369926.501,-603070.496,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10171,2011665,NCA20_GA-10021,1,6/16/2020,GA,30.79172943,-81.48315431,3.26136,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Cumberland Sound,30.79172943,-81.48315431,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St Marys River Cumberland Soun,1380358.156,-643842.0844,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10173,2011908,NCA20_GA-10023,1,7/15/2020,GA,31.53393519,-81.28414289,1.8,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Sapelo River,31.53393519,-81.28414289,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Catherines Sapelo Sounds,1386396.85,-559354.3811,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_GA-10174,2011810,NCA20_GA-10024,1,7/1/2020,GA,31.11044247,-81.47594688,5.4,MARINE,2020,2020,CORE,Region_04,CarP_Other,Target_Sampled,Turtle River,31.11044247,-81.47594688,East_Coast,Southeast,Not_NEP,Not_NEP,Carolinian Province,PROB,Small,Georgia,St. Andrew St. Simons Sound,1375642.888,-608710.6405,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_LA-10159,2012274,NCA20_LA-10004,1,8/11/2020,LA,29.432087,-89.92734124,2.1,MARINE,2020,2020,CORE,Region_06,LP_Barataria_Terrebonne,Target_Sampled,Barataria Bay,29.432087,-89.92734124,Gulf_Coast,Gulf,Barataria-Terrebonne NEP,NEP,Louisianian Province,PROB,Large,Louisiana,Barataria Bay,588923.1727,-881570.2132,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10159,2014931,NCA20_LA-10004,2,9/17/2020,LA,29.432087,-89.92734124,2.2,MARINE,2020,2020,CORE,Region_06,LP_Barataria_Terrebonne,Target_Sampled,Barataria Bay,29.432087,-89.92734124,Gulf_Coast,Gulf,Barataria-Terrebonne NEP,NEP,Louisianian Province,PROB,Large,Louisiana,Barataria Bay,588923.1727,-881570.2132,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,N,
10/3/2024,NCA_LA-10139,2011850,NCA20_LA-10009,1,7/8/2020,LA,29.61375481,-91.99777487,10.5,MARINE,2020,2020,CORE,Region_06,LP_Atchafalaya_Vermilion_Bay,Target_Sampled,Vermilion_Bay,29.61375481,-91.99777487,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,Atchafalaya Vermilion Bays,387435.268,-872095.528,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10140,2011864,NCA20_LA-10010,1,7/9/2020,LA,29.64855545,-91.8314736,2.5,MARINE,2020,2020,CORE,Region_06,LP_Atchafalaya_Vermilion_Bay,Target_Sampled,West_Cote_Blanche_Bay,29.64855545,-91.8314736,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,Atchafalaya Vermilion Bays,403354.737,-867548.55,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10153,2012373,NCA20_LA-10011,1,8/19/2020,LA,29.14178559,-90.99306206,2.8,MARINE,2020,2020,CORE,Region_06,LP_Barataria_Terrebonne,Target_Sampled,Caillou_Bay,29.14178559,-90.99306206,Gulf_Coast,Gulf,Barataria-Terrebonne NEP,NEP,Louisianian Province,PROB,Large,Louisiana,Terrebonne Timbalier Bays,487369.688,-919712.889,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10154,2011897,NCA20_LA-10012,1,7/14/2020,LA,29.15549509,-90.47155901,2.4,MARINE,2020,2020,CORE,Region_06,LP_Barataria_Terrebonne,Target_Sampled,Timbalier_Bay,29.15549509,-90.47155901,Gulf_Coast,Gulf,Barataria-Terrebonne NEP,NEP,Louisianian Province,PROB,Large,Louisiana,Terrebonne Timbalier Bays,537989.357,-915383.496,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10171,2015070,NCA20_LA-10013,1,9/30/2020,LA,30.02568041,-89.19940271,1.819,MARINE,2020,2020,CORE,Region_06,LP_Breton_Chandeleur_Sound,Target_Sampled,Chandeleur_Sound,30.02568041,-89.19940271,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,Breton Chandeleur Sound,654697.306,-811126.513,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10172,2015041,NCA20_LA-10014,1,9/25/2020,LA,29.90480295,-89.04254944,5,MARINE,2020,2020,CORE,Region_06,LP_Breton_Chandeleur_Sound,Target_Sampled,Chandeleur_Sound,29.90480295,-89.04254944,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,Breton Chandeleur Sound,670752.067,-823410.464,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10174,2012120,NCA20_LA-10015,1,7/30/2020,LA,29.4200929,-89.31956544,3.7,MARINE,2020,2020,CORE,Region_06,LP_Breton_Chandeleur_Sound,Target_Sampled,Breton_Sound,29.4200929,-89.31956544,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,Breton Chandeleur Sound,647865.613,-878941.575,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10175,2015042,NCA20_LA-10016,1,9/26/2020,LA,29.64176695,-89.16341386,4.4,MARINE,2020,2020,CORE,Region_06,LP_Breton_Chandeleur_Sound,Target_Sampled,Breton_Sound,29.64176695,-89.16341386,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,Breton Chandeleur Sound,661217.059,-853355.16,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10220,2012017,NCA20_LA-10017,1,7/23/2020,LA,29.7553325,-92.43418743,1.6,MARINE,2020,2020,CORE,Region_06,LP_Other,Target_Sampled,White_Lake,29.7553325,-92.43418743,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,White Lake,344620.462,-858089.008,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10221,2011998,NCA20_LA-10018,1,7/22/2020,LA,29.89244672,-93.2812837,2,MARINE,2020,2020,CORE,Region_06,LP_Other,Target_Sampled,Calcasieu_Lake,29.89244672,-93.2812837,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,Calcasieu Lake,262343.003,-845592.62,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10203,2011976,NCA20_LA-10020,1,7/21/2020,LA,29.9892115,-89.7957235,3.2,MARINE,2020,2020,CORE,Region_06,LP_West_Mississippi_Sound,Target_Sampled,Lake_Borgne,29.9892115,-89.7957235,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,West Mississippi Sound,597638.711,-819093.275,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
10/3/2024,NCA_LA-10204,2011996,NCA20_LA-10021,1,7/22/2020,LA,30.04943596,-89.68414517,3.7,MARINE,2020,2020,CORE,Region_06,LP_West_Mississippi_Sound,Target_Sampled,Lake_Borgne,30.04943596,-89.68414517,Gulf_Coast,Gulf,Not_NEP,Not_NEP,Louisianian Province,PROB,Large,Louisiana,West Mississippi Sound,607927.163,-811716.554,Outside Chesapeake Bay,Inside DWH Area,Outside PPB,Y,
