PUBLICATION_DATE,STUDY,UID,SITE_ID,PSTL_CODE,VISIT_NO,SAMPLE_ID,YEAR,DATE_COL,NCCA_REG,FEAT_NM,INDEX_NCCA15,INDEX_AP,DEPTH,GRAB_AREA,GRABS,GRAB_TYPE,FINAL_GRAB_AREA,SIEVE_SIZE,SALINITY,QA_FLAG,COMMENT,CONDITION_CODE
44313,Estuarine,171528,NCCA15-1332,LA,1,785084,2015,8-Jul,Gulf,Timbalier_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,24.89,"IN, DD",(blank),OK
44313,Estuarine,171528,NCCA15-1332,LA,1,785084,2015,8-Jul,Gulf,Timbalier_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,24.89,(blank),(blank),OK
44313,Estuarine,171581,NCCA15-1142,NC,2,788504,2015,8-Jul,Southeast,White_Oak_River,N,N,8,0.04,1,VAN_VEEN,0.04,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,171582,NCCA15-2474,LA,1,784104,2015,9-Jul,Gulf,Timbalier_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,24.47,IM,(blank),OK
44313,Estuarine,171582,NCCA15-2474,LA,1,784104,2015,9-Jul,Gulf,Timbalier_Bay,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,24.47,(blank),(blank),OK
44313,Estuarine,171610,MACA15-3048,MA,1,785984,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),7.3,0.04,1,VAN_VEEN,0.04,0.5,36.5,IM,(blank),OK
44313,Estuarine,171610,MACA15-3048,MA,1,785984,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),7.3,0.04,1,VAN_VEEN,0.04,0.5,36.5,"IN, DD",(blank),OK
44313,Estuarine,171610,MACA15-3048,MA,1,785984,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),7.3,0.04,1,VAN_VEEN,0.04,0.5,36.5,(blank),(blank),OK
44313,Estuarine,171611,MACA15-3050,MA,1,785944,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),10.3,0.04,1,VAN_VEEN,0.04,0.5,32.6,IM,(blank),OK
44313,Estuarine,171611,MACA15-3050,MA,1,785944,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),10.3,0.04,1,VAN_VEEN,0.04,0.5,32.6,(blank),(blank),OK
44313,Estuarine,171650,NCCA15-1371,TX,2,787984,2015,9-Jul,Gulf,Copano_Bay,N,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,5.3,(blank),(blank),OK
44313,Estuarine,171651,NCCA15-1462,TX,2,788004,2015,9-Jul,Gulf,Ayres_Bay,N,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,7.9,"IN, DD",(blank),OK
44313,Estuarine,171651,NCCA15-1462,TX,2,788004,2015,9-Jul,Gulf,Ayres_Bay,N,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,7.9,(blank),(blank),OK
44313,Estuarine,171652,NCCA15-1500,VA,1,772704,2015,9-Jul,Northeast,Pocomoke_River,Y,(blank),8,0.023,2,OTHER: PETITE PONAR,0.046,0.5,9.27,(blank),(blank),OK
44313,Estuarine,171653,NCCA15-2084,ME,1,789384,2015,9-Jul,Northeast,Piscataqua_River,Y,(blank),4,0.04,1,VAN_VEEN,0.04,0.5,25.97,IM,"UNABLE TO GET 7 CM DEPTH, OTHER; Grab depth less than 7 cm.",OK
44313,Estuarine,171653,NCCA15-2084,ME,1,789384,2015,9-Jul,Northeast,Piscataqua_River,Y,(blank),4,0.04,1,VAN_VEEN,0.04,0.5,25.97,"IN, DD","UNABLE TO GET 7 CM DEPTH, OTHER; Grab depth less than 7 cm.",OK
44313,Estuarine,171653,NCCA15-2084,ME,1,789384,2015,9-Jul,Northeast,Piscataqua_River,Y,(blank),4,0.04,1,VAN_VEEN,0.04,0.5,25.97,(blank),"UNABLE TO GET 7 CM DEPTH, OTHER; Grab depth less than 7 cm.",OK
44313,Estuarine,171683,MACA15-3051,MA,1,785924,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.1,0.04,1,VAN_VEEN,0.04,0.5,33.4,DD,(blank),OK
44313,Estuarine,171683,MACA15-3051,MA,1,785924,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.1,0.04,1,VAN_VEEN,0.04,0.5,33.4,IM,(blank),OK
44313,Estuarine,171683,MACA15-3051,MA,1,785924,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.1,0.04,1,VAN_VEEN,0.04,0.5,33.4,"IM, IN",(blank),OK
44313,Estuarine,171683,MACA15-3051,MA,1,785924,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.1,0.04,1,VAN_VEEN,0.04,0.5,33.4,"IN, DD",(blank),OK
44313,Estuarine,171683,MACA15-3051,MA,1,785924,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.1,0.04,1,VAN_VEEN,0.04,0.5,33.4,(blank),(blank),OK
44313,Estuarine,171684,MACA15-3052,MA,1,786024,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),8.4,0.04,1,VAN_VEEN,0.04,0.5,33.8,DD,(blank),OK
44313,Estuarine,171684,MACA15-3052,MA,1,786024,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),8.4,0.04,1,VAN_VEEN,0.04,0.5,33.8,IM,(blank),OK
44313,Estuarine,171684,MACA15-3052,MA,1,786024,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),8.4,0.04,1,VAN_VEEN,0.04,0.5,33.8,"IM, IN",(blank),OK
44313,Estuarine,171684,MACA15-3052,MA,1,786024,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),8.4,0.04,1,VAN_VEEN,0.04,0.5,33.8,IN,(blank),OK
44313,Estuarine,171684,MACA15-3052,MA,1,786024,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),8.4,0.04,1,VAN_VEEN,0.04,0.5,33.8,"IN, DD",(blank),OK
44313,Estuarine,171684,MACA15-3052,MA,1,786024,2015,9-Jul,Northeast,Massachusetts_Bay,Y,(blank),8.4,0.04,1,VAN_VEEN,0.04,0.5,33.8,(blank),(blank),OK
44313,Estuarine,171700,NCCA15-1176,FL,1,784604,2015,9-Jul,Southeast,Indian_River_Lagoon,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,23.6,"IN, DD",(blank),OK
44313,Estuarine,171700,NCCA15-1176,FL,1,784604,2015,9-Jul,Southeast,Indian_River_Lagoon,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,23.6,(blank),(blank),OK
44313,Estuarine,171701,NCCA15-1178,FL,1,784784,2015,9-Jul,Southeast,Newfound_Harbor,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,25.9,IM,(blank),OK
44313,Estuarine,171701,NCCA15-1178,FL,1,784784,2015,9-Jul,Southeast,Newfound_Harbor,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,25.9,IN,(blank),OK
44313,Estuarine,171701,NCCA15-1178,FL,1,784784,2015,9-Jul,Southeast,Newfound_Harbor,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,25.9,(blank),(blank),OK
44313,Estuarine,171702,NCCA15-2317,FL,1,784804,2015,8-Jul,Southeast,Indian_River_Lagoon,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.7,IM,(blank),OK
44313,Estuarine,171702,NCCA15-2317,FL,1,784804,2015,8-Jul,Southeast,Indian_River_Lagoon,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.7,IN,(blank),OK
44313,Estuarine,171702,NCCA15-2317,FL,1,784804,2015,8-Jul,Southeast,Indian_River_Lagoon,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.7,(blank),(blank),OK
44313,Estuarine,171703,NCCA15-2322,FL,1,784584,2015,8-Jul,Southeast,Indian_River_Lagoon,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,28.4,IM,(blank),OK
44313,Estuarine,171703,NCCA15-2322,FL,1,784584,2015,8-Jul,Southeast,Indian_River_Lagoon,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,28.4,(blank),(blank),OK
44313,Estuarine,171704,NCCA15-1018,ME,1,789144,2015,9-Jul,Northeast,Luckse_Sound,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,36.9,IM,(blank),OK
44313,Estuarine,171704,NCCA15-1018,ME,1,789144,2015,9-Jul,Northeast,Luckse_Sound,Y,(blank),8,0.1,1,LARGE VAN VEEN,0.1,0.5,36.9,(blank),(blank),OK
44313,Estuarine,171705,NCCA15-2042,ME,1,785824,2015,9-Jul,Northeast,Broad_Sound,Y,(blank),14,0.1,1,LARGE VAN VEEN,0.1,0.5,37,DD,(blank),OK
44313,Estuarine,171705,NCCA15-2042,ME,1,785824,2015,9-Jul,Northeast,Broad_Sound,Y,(blank),14,0.1,1,LARGE VAN VEEN,0.1,0.5,37,IM,(blank),OK
44313,Estuarine,171705,NCCA15-2042,ME,1,785824,2015,9-Jul,Northeast,Broad_Sound,Y,(blank),14,0.1,1,LARGE VAN VEEN,0.1,0.5,37,"IN, DD",(blank),OK
44313,Estuarine,171705,NCCA15-2042,ME,1,785824,2015,9-Jul,Northeast,Broad_Sound,Y,(blank),14,0.1,1,LARGE VAN VEEN,0.1,0.5,37,(blank),(blank),OK
44313,Estuarine,171760,MACA15-3047,MA,1,786004,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.8,0.04,1,VAN_VEEN,0.04,0.5,36,DD,(blank),OK
44313,Estuarine,171760,MACA15-3047,MA,1,786004,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.8,0.04,1,VAN_VEEN,0.04,0.5,36,IM,(blank),OK
44313,Estuarine,171760,MACA15-3047,MA,1,786004,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.8,0.04,1,VAN_VEEN,0.04,0.5,36,"IM, DD",(blank),OK
44313,Estuarine,171760,MACA15-3047,MA,1,786004,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.8,0.04,1,VAN_VEEN,0.04,0.5,36,"IN, DD",(blank),OK
44313,Estuarine,171760,MACA15-3047,MA,1,786004,2015,10-Jul,Northeast,Massachusetts_Bay,Y,(blank),9.8,0.04,1,VAN_VEEN,0.04,0.5,36,(blank),(blank),OK
44313,Estuarine,171770,NCCA15-1437,FL,1,784304,2015,9-Jul,Gulf,St_Andrew_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,28.5,DD,(blank),OK
44313,Estuarine,171770,NCCA15-1437,FL,1,784304,2015,9-Jul,Gulf,St_Andrew_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,28.5,IM,(blank),OK
44313,Estuarine,171770,NCCA15-1437,FL,1,784304,2015,9-Jul,Gulf,St_Andrew_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,28.5,(blank),(blank),OK
44313,Estuarine,171771,NCCA15-1443,FL,1,784344,2015,10-Jul,Gulf,St_Joseph_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,32.9,IM,(blank),OK
44313,Estuarine,171771,NCCA15-1443,FL,1,784344,2015,10-Jul,Gulf,St_Joseph_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,32.9,(blank),(blank),OK
44313,Estuarine,171772,NCCA15-2398,FL,1,784324,2015,9-Jul,Gulf,East_Bay_St_Andrew,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,25.6,IM,(blank),OK
44313,Estuarine,171772,NCCA15-2398,FL,1,784324,2015,9-Jul,Gulf,East_Bay_St_Andrew,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,25.6,"IN, DD",(blank),OK
44313,Estuarine,171772,NCCA15-2398,FL,1,784324,2015,9-Jul,Gulf,East_Bay_St_Andrew,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,25.6,(blank),(blank),OK
44313,Estuarine,171834,NCCA15-2050,ME,1,789164,2015,10-Jul,Northeast,Casco_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,36.7,DD,(blank),OK
44313,Estuarine,171834,NCCA15-2050,ME,1,789164,2015,10-Jul,Northeast,Casco_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,36.7,IM,(blank),OK
44313,Estuarine,171834,NCCA15-2050,ME,1,789164,2015,10-Jul,Northeast,Casco_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,36.7,(blank),(blank),OK
44313,Estuarine,171883,NCCA15-1283,WA,1,791424,2015,12-Jul,West,Colvos_Dalco_Passage,Y,(blank),3,0.052,2,STANDARD PONAR,0.104,0.5,29.8,IM,Grab depth less than 7 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,171883,NCCA15-1283,WA,1,791424,2015,12-Jul,West,Colvos_Dalco_Passage,Y,(blank),3,0.052,2,STANDARD PONAR,0.104,0.5,29.8,IN,Grab depth less than 7 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,171883,NCCA15-1283,WA,1,791424,2015,12-Jul,West,Colvos_Dalco_Passage,Y,(blank),3,0.052,2,STANDARD PONAR,0.104,0.5,29.8,"IN, DD",Grab depth less than 7 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,171883,NCCA15-1283,WA,1,791424,2015,12-Jul,West,Colvos_Dalco_Passage,Y,(blank),3,0.052,2,STANDARD PONAR,0.104,0.5,29.8,(blank),Grab depth less than 7 cm.;West Coast site marked with SIEVE_SIZE of 0.5 mm,OK
44313,Estuarine,171884,NCCA15-2706,WA,1,787084,2015,10-Jul,West,Cormorant_Passage,Y,(blank),7,0.052,1,STANDARD PONAR,0.052,0.5,29.7,DD,(blank),OK
44313,Estuarine,171884,NCCA15-2706,WA,1,787084,2015,10-Jul,West,Cormorant_Passage,Y,(blank),7,0.052,1,STANDARD PONAR,0.052,0.5,29.7,IM,(blank),OK
44313,Estuarine,171884,NCCA15-2706,WA,1,787084,2015,10-Jul,West,Cormorant_Passage,Y,(blank),7,0.052,1,STANDARD PONAR,0.052,0.5,29.7,"IN, DD",(blank),OK
44313,Estuarine,171884,NCCA15-2706,WA,1,787084,2015,10-Jul,West,Cormorant_Passage,Y,(blank),7,0.052,1,STANDARD PONAR,0.052,0.5,29.7,(blank),(blank),OK
44313,Estuarine,171970,NCCA15-1499,VA,1,786884,2015,1-Jul,Northeast,Chickahominy_River,Y,(blank),8,0.023,2,OTHER: PETITE PONAR,0.046,(blank),0.13,(blank),(blank),OK
44313,Estuarine,171971,NCCA15-2192,VA,1,789304,2015,7-Jul,Northeast,Rappahannock_River,Y,(blank),7,0.023,2,OTHER: PETITE PONAR,0.046,(blank),7.6,(blank),(blank),OK
44313,Estuarine,171972,NCCA15-2208,VA,1,789344,2015,8-Jul,Northeast,Pamunkey_River,Y,(blank),8,0.023,2,OTHER: PETITE PONAR,0.046,0.5,0.45,(blank),(blank),OK
44313,Estuarine,171995,NCCA15-1038,NH,2,789444,2015,13-Jul,Northeast,Piscataqua_River,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,22.56,IM,(blank),OK
44313,Estuarine,171995,NCCA15-1038,NH,2,789444,2015,13-Jul,Northeast,Piscataqua_River,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,22.56,(blank),(blank),OK
44313,Estuarine,172020,NCCA15-2434,LA,1,778164,2015,13-Jul,Gulf,Lake_Borgne,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,DD,(blank),OK
44313,Estuarine,172020,NCCA15-2434,LA,1,778164,2015,13-Jul,Gulf,Lake_Borgne,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,IN,(blank),OK
44313,Estuarine,172020,NCCA15-2434,LA,1,778164,2015,13-Jul,Gulf,Lake_Borgne,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,172022,NCCA15-1474,LA,2,778144,2015,13-Jul,Gulf,Lake_Borgne,N,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,DD,(blank),OK
44313,Estuarine,172022,NCCA15-1474,LA,2,778144,2015,13-Jul,Gulf,Lake_Borgne,N,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,"IN, DD",(blank),OK
44313,Estuarine,172022,NCCA15-1474,LA,2,778144,2015,13-Jul,Gulf,Lake_Borgne,N,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,172023,NCCA15-1592,RI,1,788444,2015,13-Jul,Northeast,Mt_Hope_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,28,IM,(blank),OK
44313,Estuarine,172023,NCCA15-1592,RI,1,788444,2015,13-Jul,Northeast,Mt_Hope_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,28,IN,(blank),OK
44313,Estuarine,172023,NCCA15-1592,RI,1,788444,2015,13-Jul,Northeast,Mt_Hope_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,28,(blank),(blank),OK
44313,Estuarine,172024,NCCA15-2094,RI,1,788404,2015,13-Jul,Northeast,Mt_Hope_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,29.4,DD,(blank),OK
44313,Estuarine,172024,NCCA15-2094,RI,1,788404,2015,13-Jul,Northeast,Mt_Hope_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,29.4,IM,(blank),OK
44313,Estuarine,172024,NCCA15-2094,RI,1,788404,2015,13-Jul,Northeast,Mt_Hope_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,29.4,(blank),(blank),OK
44313,Estuarine,172040,NCCA15-2090,RI,1,788344,2015,9-Jul,Northeast,Greenwich_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,30,IM,(blank),OK
44313,Estuarine,172040,NCCA15-2090,RI,1,788344,2015,9-Jul,Northeast,Greenwich_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,30,"IN, DD",(blank),OK
44313,Estuarine,172040,NCCA15-2090,RI,1,788344,2015,9-Jul,Northeast,Greenwich_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,30,(blank),(blank),OK
44313,Estuarine,172041,NCCA15-2093,RI,1,788324,2015,9-Jul,Northeast,Greenwich_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,29,IM,(blank),OK
44313,Estuarine,172041,NCCA15-2093,RI,1,788324,2015,9-Jul,Northeast,Greenwich_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,29,(blank),(blank),OK
44313,Estuarine,172080,NCCA15-1062,ME,1,792424,2015,13-Jul,Northeast,Sheepscot_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,30.9,DD,(blank),OK
44313,Estuarine,172080,NCCA15-1062,ME,1,792424,2015,13-Jul,Northeast,Sheepscot_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,30.9,IM,(blank),OK
44313,Estuarine,172080,NCCA15-1062,ME,1,792424,2015,13-Jul,Northeast,Sheepscot_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,30.9,"IN, DD",(blank),OK
44313,Estuarine,172080,NCCA15-1062,ME,1,792424,2015,13-Jul,Northeast,Sheepscot_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,30.9,(blank),(blank),OK
44313,Estuarine,172152,NCCA15-1101,CA,1,774784,2015,13-Jul,West,Dana_Point_Harbor,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,33.6,IM,(blank),OK
44313,Estuarine,172152,NCCA15-1101,CA,1,774784,2015,13-Jul,West,Dana_Point_Harbor,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,33.6,"IM, DD",(blank),OK
44313,Estuarine,172152,NCCA15-1101,CA,1,774784,2015,13-Jul,West,Dana_Point_Harbor,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,33.6,"IN, DD",(blank),OK
44313,Estuarine,172152,NCCA15-1101,CA,1,774784,2015,13-Jul,West,Dana_Point_Harbor,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,33.6,(blank),(blank),OK
44313,Estuarine,172190,NCCA15-1591,RI,1,788384,2015,14-Jul,Northeast,Sakonnet_River,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,30.7,IM,(blank),OK
44313,Estuarine,172190,NCCA15-1591,RI,1,788384,2015,14-Jul,Northeast,Sakonnet_River,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,30.7,IN,(blank),OK
44313,Estuarine,172190,NCCA15-1591,RI,1,788384,2015,14-Jul,Northeast,Sakonnet_River,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,30.7,"IN, DD",(blank),OK
44313,Estuarine,172190,NCCA15-1591,RI,1,788384,2015,14-Jul,Northeast,Sakonnet_River,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,30.7,(blank),(blank),OK
44313,Estuarine,172191,NCCA15-2091,RI,1,788304,2015,14-Jul,Northeast,Sakonnet_River,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,31,(blank),(blank),OK
44313,Estuarine,172250,NCCA15-2399,FL,1,790484,2015,14-Jul,Gulf,Choctawhatchee_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,14.1,(blank),(blank),OK
44313,Estuarine,172253,NCCA15-1372,TX,1,782464,2015,14-Jul,Gulf,Corpus_Christi_Bay,Y,(blank),12,0.052,1,STANDARD PONAR,0.052,0.5,24.9,(blank),(blank),OK
44313,Estuarine,172254,NCCA15-1379,TX,1,782864,2015,14-Jul,Gulf,Corpus_Christi_Bay,Y,(blank),9,0.02,2,OTHER: EKMAN,0.04,0.5,25.7,(blank),(blank),OK
44313,Estuarine,172257,NCCA15-1442,FL,1,790384,2015,13-Jul,Gulf,Choctawhatchee_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,7.4,(blank),(blank),OK
44313,Estuarine,172282,NCCA15-1486,LA,1,781104,2015,14-Jul,Gulf,Lake_Borgne,Y,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,5.7,"IN, DD",(blank),OK
44313,Estuarine,172282,NCCA15-1486,LA,1,781104,2015,14-Jul,Gulf,Lake_Borgne,Y,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,5.7,(blank),(blank),OK
44313,Estuarine,172283,NCCA15-1487,LA,1,778184,2015,14-Jul,Gulf,Mississippi_Sound,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,9.2,"IN, DD",(blank),OK
44313,Estuarine,172283,NCCA15-1487,LA,1,778184,2015,14-Jul,Gulf,Mississippi_Sound,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,9.2,(blank),(blank),OK
44313,Estuarine,172300,NCCA15-1054,ME,1,792484,2015,14-Jul,Northeast,Muscongus_Sound,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,35.4,IN,(blank),OK
44313,Estuarine,172300,NCCA15-1054,ME,1,792484,2015,14-Jul,Northeast,Muscongus_Sound,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,35.4,(blank),(blank),OK
44313,Estuarine,172301,NCCA15-2054,ME,1,792564,2015,14-Jul,Northeast,Muscongus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,35.2,IM,(blank),OK
44313,Estuarine,172301,NCCA15-2054,ME,1,792564,2015,14-Jul,Northeast,Muscongus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,35.2,"IN, DD",(blank),OK
44313,Estuarine,172301,NCCA15-2054,ME,1,792564,2015,14-Jul,Northeast,Muscongus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,35.2,(blank),(blank),OK
44313,Estuarine,172302,NCCA15-1037,NH,2,789464,2015,14-Jul,Northeast,Piscataqua_River,N,(blank),3,0.04,1,VAN_VEEN,0.04,0.5,28.63,IM,"DUE TO ROCKY SUBSTRATE, ONLY ABLE TO GET A THREE CM DEPTH GRAB; Grab depth less than 7 cm.",OK
44313,Estuarine,172302,NCCA15-1037,NH,2,789464,2015,14-Jul,Northeast,Piscataqua_River,N,(blank),3,0.04,1,VAN_VEEN,0.04,0.5,28.63,(blank),"DUE TO ROCKY SUBSTRATE, ONLY ABLE TO GET A THREE CM DEPTH GRAB; Grab depth less than 7 cm.",OK
44313,Estuarine,172303,NCCA15-1089,CA,2,787764,2015,14-Jul,West,Mission_Bay,N,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,33.9,IM,(blank),OK
44313,Estuarine,172303,NCCA15-1089,CA,2,787764,2015,14-Jul,West,Mission_Bay,N,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,33.9,"IM, IN",(blank),OK
44313,Estuarine,172303,NCCA15-1089,CA,2,787764,2015,14-Jul,West,Mission_Bay,N,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,33.9,"IN, DD",(blank),OK
44313,Estuarine,172303,NCCA15-1089,CA,2,787764,2015,14-Jul,West,Mission_Bay,N,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,33.9,(blank),(blank),OK
44313,Estuarine,172304,NCCA15-1092,CA,1,790964,2015,14-Jul,West,Mission_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,35.3,DD,(blank),OK
44313,Estuarine,172304,NCCA15-1092,CA,1,790964,2015,14-Jul,West,Mission_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,35.3,IM,(blank),OK
44313,Estuarine,172304,NCCA15-1092,CA,1,790964,2015,14-Jul,West,Mission_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,35.3,(blank),(blank),OK
44313,Estuarine,172305,NCCA15-2476,LA,1,781044,2015,14-Jul,Gulf,Barataria_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,8.89,(blank),(blank),OK
44313,Estuarine,172306,NCCA15-2480,LA,1,785164,2015,14-Jul,Gulf,Lake_Pierre,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,20.04,(blank),(blank),OK
44313,Estuarine,172307,NCCA15-2611,CA,1,790984,2015,14-Jul,West,Mission_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34.3,DD,(blank),OK
44313,Estuarine,172307,NCCA15-2611,CA,1,790984,2015,14-Jul,West,Mission_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34.3,IM,(blank),OK
44313,Estuarine,172307,NCCA15-2611,CA,1,790984,2015,14-Jul,West,Mission_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34.3,"IN, DD",(blank),OK
44313,Estuarine,172307,NCCA15-2611,CA,1,790984,2015,14-Jul,West,Mission_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,34.3,(blank),(blank),OK
44313,Estuarine,172308,NCCA15-2615,CA,1,790944,2015,14-Jul,West,Mission_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34,DD,(blank),OK
